#Mission K2
#Campaign 6
#Column 1, Custom Aperture Number/Dataset number
#Column 2, Trojan/Asteroid designation number
#Created by Susan Thompson
#Created on 2016-02-02
200043831,13185
200043832,13185
200043833,13185
200043834,13185
200043835,13185
200043836,13185
200043837,13185
200043838,13185
200043839,13185
200043840,13185
200043841,13185
200043842,13185
200043843,13185
200043844,13185
200043845,13185
200043846,13185
200043847,13185
200043848,13185
200043849,13185
200043850,13185
200043851,13185
200043852,13185
200043853,13185
200043854,13185
200043855,13185
200043856,13185
200043857,13185
200043858,13185
200043859,13185
200043860,13185
200043861,13185
200043862,13185
200043863,13185
200043864,13185
200043865,13185
200043866,13185
200043867,13185
200043868,13185
200043869,13185
200043870,13185
200043871,13185
200043872,13185
200043873,13185
200043874,13185
200043875,13185
200043876,13185
200043877,13185
200043878,13185
200043879,13185
200043880,13185
200043881,13185
200043882,13185
200043883,13185
200043884,13185
200043885,13185
200043886,13185
200043887,13185
200043888,13185
200043889,13185
200043890,13185
200043891,13185
200043892,13185
200043893,13185
200043894,13185
200043895,13185
200043896,13185
200043897,13185
200043898,13185
200043899,13185
200043900,13185
200043901,13185
200043902,13185
200043903,13185
200043904,13185
200043905,13185
200043906,13185
200043907,13185
200043908,13185
200043909,13185
200043910,13185
200043911,13185
200043912,13185
200043913,13185
200043914,13185
200043915,13185
200043916,13185
200043917,13185
200043918,13185
200043919,13185
200043920,13185
200043921,13185
200043922,13185
200043923,13185
200043924,13185
200043925,13185
200043926,13185
200043927,13185
200043928,13185
200043929,13185
200043930,13185
200043931,13185
200043932,13185
200043933,13185
200043934,13185
200043935,13185
200043936,13185
200043937,13185
200043938,13185
200043939,13185
200043940,13185
200043941,13185
200043942,13185
200043943,13185
200043944,13185
200043945,13185
200043946,13185
200043947,13185
200043948,13185
200043949,13185
200043950,13185
200043951,13185
200043952,13185
200043953,13185
200043954,13185
200043955,13185
200043956,13185
200043957,13185
200043958,13185
200043959,13185
200043960,13185
200043961,13185
200043962,13185
200043963,13185
200043964,13185
200043965,13185
200043966,13185
200043967,13185
200043968,13185
200043969,13185
200043970,13185
200043971,13185
200043972,13185
200043973,13185
200043974,13185
200043975,13185
200043976,13185
200043977,13185
200043978,13185
200043979,13185
200043980,13185
200043981,13185
200043982,13185
200043983,13185
200043984,13185
200043985,13185
200043986,13185
200043987,13185
200043988,13185
200043989,13185
200043990,13185
200043991,13185
200043992,13185
200043993,13185
200043994,13185
200043995,13185
200043996,13185
200043997,13185
200043998,13185
200043999,13185
200044000,13185
200044001,13185
200044002,13185
200044003,13185
200044004,13185
200044005,13185
200044006,13185
200044007,13185
200044008,13185
200044009,13185
200044010,13185
200044011,13185
200044012,13185
200044013,13185
200044014,13185
200044015,13185
200044016,13185
200044017,13185
200044018,13185
200044019,13185
200044020,13185
200044021,13185
200044022,13185
200044023,13185
200044024,13185
200044025,13185
200044026,13185
200044027,13185
200044028,13185
200044029,13185
200044030,13185
200044031,13185
200044032,13185
200044033,13185
200044034,13185
200044035,13185
200044036,13185
200044037,13185
200044038,13185
200044039,13185
200044040,13185
200044041,13185
200044042,13185
200044043,13185
200044044,13185
200044045,13185
200044046,13185
200044047,13185
200044048,13185
200044049,13185
200044050,13185
200044051,13185
200044052,13185
200044053,13185
200044054,13185
200044055,13185
200044056,13185
200044057,13185
200044058,13185
200044059,13185
200044060,13185
200044061,13185
200044062,13185
200044063,13185
200044064,13185
200044065,13185
200044066,13185
200044067,13185
200044068,13185
200044069,13185
200044070,13185
200044071,13185
200044072,13185
200044073,13185
200044074,13185
200044075,13185
200044076,13185
200044077,13185
200044078,13185
200044079,13185
200044080,13185
200044081,13185
200044082,13185
200044083,13185
200044084,13185
200044085,13185
200044086,13185
200044087,13185
200044088,13185
200044089,13185
200044090,13185
200044091,13185
200044092,13185
200044093,13185
200044094,13185
200044095,13185
200044096,13185
200044097,13185
200044098,13185
200044099,13185
200044100,13185
200044101,13185
200044102,13185
200044103,13185
200044104,13185
200044105,13185
200044106,13185
200044107,13185
200044108,13185
200044109,13185
200044110,13185
200044111,13185
200044112,13185
200044113,13185
200044114,13185
200044115,13185
200044116,13185
200044117,13185
200044118,13185
200044119,13185
200044120,13331
200044121,13331
200044122,13331
200044123,13331
200044124,13331
200044125,13331
200044126,13331
200044127,13331
200044128,13331
200044129,13331
200044130,13331
200044131,13331
200044132,13331
200044133,13331
200044134,13331
200044135,13331
200044136,13331
200044137,13331
200044138,13331
200044139,13331
200044140,13331
200044141,13331
200044142,13331
200044143,13331
200044144,13331
200044145,13331
200044146,13331
200044147,13331
200044148,13331
200044149,13331
200044150,13331
200044151,13331
200044152,13331
200044153,13331
200044154,13331
200044155,13331
200044156,13331
200044157,13331
200044158,13331
200044159,13331
200044160,13331
200044161,13331
200044162,13331
200044163,13331
200044164,13331
200044165,13331
200044166,13331
200044167,13331
200044168,13331
200044169,13331
200044170,13331
200044171,13331
200044172,13331
200044173,13331
200044174,13331
200044175,13331
200044176,13331
200044177,13331
200044178,13331
200044179,13331
200044180,13331
200044181,13331
200044182,13331
200044183,13331
200044184,13366
200044185,13366
200044186,13366
200044187,13366
200044188,13366
200044189,13366
200044190,13366
200044191,13366
200044192,13366
200044193,13366
200044194,13366
200044195,13366
200044196,13366
200044197,13366
200044198,13366
200044199,13366
200044200,13366
200044201,13366
200044202,13366
200044203,13366
200044204,13366
200044205,13366
200044206,13366
200044207,13366
200044208,13366
200044209,13366
200044210,13366
200044211,13366
200044212,13366
200044213,13366
200044214,13366
200044215,13366
200044216,13366
200044217,13366
200044218,13366
200044219,13366
200044220,13366
200044221,13366
200044222,13366
200044223,13366
200044224,13366
200044225,13366
200044226,13366
200044227,13366
200044228,13366
200044229,13366
200044230,13366
200044231,13366
200044232,13366
200044233,13366
200044234,13366
200044235,13366
200044236,13366
200044237,13366
200044238,13366
200044239,13366
200044240,13366
200044241,13366
200044242,13366
200044243,13366
200044244,13366
200044245,13366
200044246,13366
200044247,13366
200044248,13366
200044249,13366
200044250,13366
200044251,13366
200044252,13366
200044253,13366
200044254,13366
200044255,13366
200044256,13366
200044257,13366
200044258,13366
200044259,13366
200044260,13366
200044261,13366
200044262,13366
200044263,13366
200044264,13366
200044265,13366
200044266,13366
200044267,13366
200044268,13366
200044269,13366
200044270,13366
200044271,13366
200044272,13366
200044273,13366
200044274,13366
200044275,13366
200044276,13366
200044277,13366
200044278,13366
200044279,13366
200044280,13366
200044281,13366
200044282,13366
200044283,13366
200044284,13366
200044285,13366
200044286,13366
200044287,13366
200044288,13366
200044289,13366
200044290,13366
200044291,13366
200044292,13366
200044293,13366
200044294,13366
200044295,13366
200044296,13366
200044297,13366
200044298,13366
200044299,13366
200044300,13366
200044301,13366
200044302,13366
200044303,13366
200044304,13366
200044305,13366
200044306,13366
200044307,13366
200044308,13366
200044309,13366
200044310,13366
200044311,13366
200044312,13366
200044313,13366
200044314,13366
200044315,13366
200044316,13366
200044317,13366
200044318,13366
200044319,13366
200044320,13366
200044321,13366
200044322,13366
200044323,13366
200044324,13366
200044325,13366
200044326,13366
200044327,13366
200044328,13366
200044329,13366
200044330,13366
200044331,13366
200044332,13366
200044333,13366
200044334,13366
200044335,13366
200044336,13366
200044337,13366
200044338,13366
200044339,13366
200044340,13366
200044341,13366
200044342,13366
200044343,13366
200044344,13366
200044345,13366
200044346,13366
200044347,13366
200044348,13366
200044349,13366
200044350,13366
200044351,13366
200044352,13366
200044353,13366
200044354,13366
200044355,13366
200044356,13366
200044357,13366
200044358,13366
200044359,13366
200044360,13366
200044361,13366
200044362,13366
200044363,13366
200044364,13366
200044365,13366
200044366,13366
200044367,13366
200044368,13366
200044369,13366
200044370,13366
200044371,13366
200044372,13366
200044373,13366
200044374,13366
200044375,13366
200044376,13366
200044377,13366
200044378,13366
200044379,13366
200044380,13366
200044381,13366
200044382,13366
200044383,13366
200044384,13366
200044385,13366
200044386,13366
200044387,13366
200044388,13366
200044389,13366
200044390,13366
200044391,13366
200044392,13366
200044393,13366
200044394,13366
200044395,13366
200044396,13366
200044397,13366
200044398,13366
200044399,13366
200044400,13366
200044401,13366
200044402,13366
200044403,13366
200044404,13366
200044405,13366
200044406,13366
200044407,13366
200044408,13366
200044409,13366
200044410,13366
200044411,13366
200044412,13366
200044413,13366
200044414,13366
200044415,13366
200044416,13366
200044417,13366
200044418,13366
200044419,13366
200044420,13366
200044421,13366
200044422,13366
200044423,13366
200044424,13366
200044425,13366
200044426,13366
200044427,13366
200044428,13366
200044429,13366
200044430,13366
200044431,13366
200044432,13366
200044433,13366
200044434,13366
200044435,13366
200044436,13366
200044437,13366
200044438,13366
200044439,13366
200044440,13366
200044441,13366
200044442,13366
200044443,13366
200044444,13366
200044445,13366
200044446,13366
200044447,13366
200044448,13366
200044449,13366
200044450,13366
200044451,13366
200044452,13366
200044453,13366
200044454,13366
200044455,13366
200044456,13366
200044457,13366
200044458,13366
200044459,13366
200044460,13366
200044461,13366
200044462,13366
200044463,13366
200044464,13366
200044465,13366
200044466,13366
200044467,13366
200044468,13366
200044469,13366
200044470,13366
200044471,13366
200044472,13366
200044473,13366
200044474,13366
200044475,13366
200044476,13366
200044477,13366
200044478,13366
200044479,13366
200044480,13366
200044481,13366
200044482,13366
200044483,13366
200044484,13366
200044485,13366
200044486,13366
200044487,13366
200044488,13366
200044489,13366
200044490,13366
200044491,13366
200044492,13366
200044493,13366
200044494,13366
200044495,13366
200044496,13366
200044497,13366
200044498,13366
200044499,13366
200044500,13366
200044501,13366
200044502,13366
200044503,13366
200044504,13366
200044505,13366
200044506,13366
200044507,13366
200044508,13366
200044509,13366
200044510,13366
200044511,13366
200044512,13366
200044513,13366
200044514,13366
200044515,13366
200044516,13366
200044517,13366
200044518,13366
200044519,13366
200044520,13366
200044521,13366
200044522,13366
200044523,13366
200044524,13366
200044525,13366
200044526,13366
200044527,13366
200044528,13366
200044529,13366
200044530,13366
200044531,13366
200044532,13366
200044533,13366
200044534,13366
200044535,13366
200044536,13366
200044537,13366
200044538,13366
200044539,13366
200044540,13366
200044541,13366
200044542,13366
200044543,13366
200044544,13366
200044545,13366
200044546,13366
200044547,13366
200044548,13366
200044549,13366
200044550,13366
200044551,13366
200044552,13366
200044553,13366
200044554,13366
200044555,13366
200044556,13366
200044557,13366
200044558,13366
200044559,13366
200044560,13366
200044561,13366
200044562,13366
200044563,13366
200044564,13366
200044565,13366
200044566,13366
200044567,13366
200044568,13366
200044569,13366
200044570,13366
200044571,13366
200044572,13366
200044573,13366
200044574,13366
200044575,13366
200044576,13366
200044577,13366
200044578,13366
200044579,13366
200044580,13366
200044581,13366
200044582,13366
200044583,13366
200044584,13366
200044585,13366
200044586,13366
200044587,13366
200044588,13366
200044589,13366
200044590,13366
200044591,13366
200044592,13366
200044593,13366
200044594,13366
200044595,13366
200044596,13366
200044597,13366
200044598,13366
200044599,13366
200044600,13366
200044601,13366
200044602,13366
200044603,13366
200044604,13366
200044605,13366
200044606,13366
200044607,13366
200044608,13366
200044609,13366
200044610,13366
200044611,13366
200044612,13366
200044613,13366
200044614,13366
200044615,13366
200044616,13366
200044617,13366
200044618,13366
200044619,13366
200044620,13366
200044621,13366
200044622,13366
200044623,13366
200044624,13366
200044625,13366
200044626,13366
200044627,13366
200044628,13366
200044629,13366
200044630,13366
200044631,13366
200044632,13366
200044633,13366
200044634,13366
200044635,13366
200044636,13366
200044637,13366
200044638,13366
200044639,13366
200044640,13366
200044641,13366
200044642,13366
200044643,13366
200044644,13366
200044645,13366
200044646,13366
200044647,13366
200044648,13366
200044649,13366
200044650,13366
200044651,13366
200044652,13366
200044653,13366
200044654,13366
200044655,13366
200044656,13366
200044657,13366
200044658,13366
200044659,13366
200044660,13366
200044661,13366
200044662,13366
200044663,13366
200044664,13366
200044665,13366
200044666,13366
200044667,13366
200044668,13366
200044669,13366
200044670,13366
