# K2 Campaign 6
# Guide Star Information
# Time (JD), FGS Flux
# 
2457278.16133,   1.5741000000000E+04
2457278.16202,   1.5697000000000E+04
2457278.16271,   1.5846000000000E+04
2457278.1634,   1.5599000000000E+04
2457278.16409,   1.5646000000000E+04
2457278.16478,   1.5838000000000E+04
2457278.16547,   1.5987000000000E+04
2457278.16615,   1.6046000000000E+04
2457278.16684,   1.6073000000000E+04
2457278.16753,   1.5985000000000E+04
2457278.16822,   1.5447000000000E+04
2457278.16891,   1.5612000000000E+04
2457278.1696,   1.5879000000000E+04
2457278.17029,   1.5310000000000E+04
2457278.17097,   1.5446000000000E+04
2457278.17166,   1.5920000000000E+04
2457278.17235,   1.5942000000000E+04
2457278.17304,   1.5302000000000E+04
2457278.17373,   1.5865000000000E+04
2457278.17442,   1.5931000000000E+04
2457278.17511,   1.5370000000000E+04
2457278.1758,   1.5514000000000E+04
2457278.17648,   1.5700000000000E+04
2457278.17717,   1.5421000000000E+04
2457278.17786,   1.5279000000000E+04
2457278.17855,   1.5838000000000E+04
2457278.17924,   1.6018000000000E+04
2457278.17993,   1.5706000000000E+04
2457278.18062,   1.5693000000000E+04
2457278.1813,   1.5730000000000E+04
2457278.18199,   1.5216000000000E+04
2457278.18268,   1.5229000000000E+04
2457278.18337,   1.5550000000000E+04
2457278.18406,   1.5230000000000E+04
2457278.18475,   1.5223000000000E+04
2457278.18544,   1.5560000000000E+04
2457278.18613,   1.5445000000000E+04
2457278.18681,   1.5519000000000E+04
2457278.1875,   1.4983000000000E+04
2457278.18819,   1.5454000000000E+04
2457278.18888,   1.5074000000000E+04
2457278.18957,   1.5150000000000E+04
2457278.19026,   1.5532000000000E+04
2457278.19095,   1.5110000000000E+04
2457278.19163,   1.4883000000000E+04
2457278.19232,   1.5536000000000E+04
2457278.19301,   1.5505000000000E+04
2457278.1937,   1.5303000000000E+04
2457278.19439,   1.5414000000000E+04
2457278.19508,   1.5421000000000E+04
2457278.19577,   1.4797000000000E+04
2457278.19645,   1.4901000000000E+04
2457278.19714,   1.5144000000000E+04
2457278.19783,   5.2200000000000E+02
2457278.19852,   4.7200000000000E+02
2457278.19921,   1.0980000000000E+03
2457278.1999,   7.9700000000000E+02
2457278.20059,   7.4900000000000E+02
2457278.20128,   9.3700000000000E+02
2457278.20196,   1.9450000000000E+03
2457278.20265,   1.4561000000000E+04
2457278.20334,   1.4598000000000E+04
2457278.20403,   1.4898000000000E+04
2457278.20472,   1.4392000000000E+04
2457278.20541,   1.4469000000000E+04
2457278.2061,   1.4986000000000E+04
2457278.20678,   1.5040000000000E+04
2457278.20747,   1.5037000000000E+04
2457278.20816,   1.4906000000000E+04
2457278.20885,   1.4951000000000E+04
2457278.20954,   1.4383000000000E+04
2457278.21023,   1.4416000000000E+04
2457278.21092,   1.4794000000000E+04
2457278.21161,   1.4335000000000E+04
2457278.21229,   1.4282000000000E+04
2457278.21298,   1.4541000000000E+04
2457278.21367,   1.4752000000000E+04
2457278.21436,   1.4588000000000E+04
2457278.21505,   1.4112000000000E+04
2457278.21574,   1.4539000000000E+04
2457278.21643,   1.4097000000000E+04
2457278.21711,   1.4182000000000E+04
2457278.2178,   1.4327000000000E+04
2457278.21849,   1.4057000000000E+04
2457278.21918,   1.4108000000000E+04
2457278.21987,   1.4405000000000E+04
2457278.22056,   1.4396000000000E+04
2457278.22125,   1.4443000000000E+04
2457278.22194,   1.4346000000000E+04
2457278.22262,   1.4367000000000E+04
2457278.22331,   1.3746000000000E+04
2457278.224,   1.3893000000000E+04
2457278.22469,   1.4059000000000E+04
2457278.22538,   1.3553000000000E+04
2457278.22607,   1.3679000000000E+04
2457278.22676,   1.3919000000000E+04
2457278.22744,   1.3956000000000E+04
2457278.22813,   1.4053000000000E+04
2457278.22882,   1.4069000000000E+04
2457278.22951,   1.4077000000000E+04
2457278.2302,   1.3677000000000E+04
2457278.23089,   1.3644000000000E+04
2457278.23158,   1.3797000000000E+04
2457278.23227,   1.3350000000000E+04
2457278.23295,   1.3372000000000E+04
2457278.23364,   1.3806000000000E+04
2457278.23433,   1.3792000000000E+04
2457278.23502,   1.3734000000000E+04
2457278.23571,   1.3720000000000E+04
2457278.2364,   1.3656000000000E+04
2457278.23709,   1.3382000000000E+04
2457278.23777,   1.3200000000000E+04
2457278.23846,   1.3383000000000E+04
2457278.23915,   1.2837000000000E+04
2457278.23984,   1.2957000000000E+04
2457278.24053,   1.3373000000000E+04
2457278.24122,   1.3203000000000E+04
2457278.24191,   1.3346000000000E+04
2457278.24259,   1.3225000000000E+04
2457278.24328,   1.3249000000000E+04
2457278.24397,   1.3172000000000E+04
2457278.24466,   1.2945000000000E+04
2457278.24535,   1.2958000000000E+04
2457278.24604,   1.2573000000000E+04
2457278.24673,   1.2576000000000E+04
2457278.24742,   1.3010000000000E+04
2457278.2481,   1.2925000000000E+04
2457278.24879,   1.2858000000000E+04
2457278.24948,   1.2873000000000E+04
2457278.25017,   1.2624000000000E+04
2457278.25086,   1.2462000000000E+04
2457278.25155,   1.2406000000000E+04
2457278.25224,   1.2470000000000E+04
2457278.25292,   1.2256000000000E+04
2457278.25361,   1.2075000000000E+04
2457278.2543,   1.2542000000000E+04
2457278.25499,   1.2452000000000E+04
2457278.25568,   1.2282000000000E+04
2457278.25637,   1.2367000000000E+04
2457278.25706,   1.2329000000000E+04
2457278.25775,   1.2209000000000E+04
2457278.25843,   1.1784000000000E+04
2457278.25912,   1.2058000000000E+04
2457278.25981,   1.1862000000000E+04
2457278.2605,   1.2017000000000E+04
2457278.26119,   1.2047000000000E+04
2457278.26188,   1.2038000000000E+04
2457278.26257,   1.1974000000000E+04
2457278.26325,   1.1855000000000E+04
2457278.26394,   1.1789000000000E+04
2457278.26463,   1.1628000000000E+04
2457278.26532,   1.1201000000000E+04
2457278.26601,   1.1388000000000E+04
2457278.2667,   1.1426000000000E+04
2457278.26739,   1.1513000000000E+04
2457278.26808,   1.1564000000000E+04
2457278.26876,   1.1414000000000E+04
2457278.26945,   1.1457000000000E+04
2457278.27014,   1.1388000000000E+04
2457278.27083,   1.1342000000000E+04
2457278.27152,   1.1307000000000E+04
2457278.27221,   1.0824000000000E+04
2457278.2729,   1.0941000000000E+04
2457278.27358,   1.0956000000000E+04
2457278.27427,   1.1078000000000E+04
2457278.27496,   1.1192000000000E+04
2457278.27565,   1.1200000000000E+04
2457278.27634,   1.1129000000000E+04
2457278.27703,   1.1156000000000E+04
2457278.27772,   1.1073000000000E+04
2457278.27841,   1.1092000000000E+04
2457278.27909,   1.1334000000000E+04
2457278.27978,   1.0585000000000E+04
2457278.28047,   1.0997000000000E+04
2457278.28116,   1.0982000000000E+04
2457278.28185,   1.1134000000000E+04
2457278.28254,   1.1152000000000E+04
2457278.28323,   1.0518000000000E+04
2457278.28391,   1.1036000000000E+04
2457278.2846,   1.0487000000000E+04
2457278.28529,   1.1082000000000E+04
2457278.28598,   1.0649000000000E+04
2457278.28667,   1.0706000000000E+04
2457278.28736,   1.0885000000000E+04
2457278.28805,   1.0650000000000E+04
2457278.28873,   1.1097000000000E+04
2457278.28942,   1.1057000000000E+04
2457278.29011,   1.1063000000000E+04
2457278.2908,   1.0868000000000E+04
2457278.29149,   1.1011000000000E+04
2457278.29218,   1.0830000000000E+04
2457278.29287,   1.0533000000000E+04
2457278.29356,   1.0496000000000E+04
2457278.29424,   1.0939000000000E+04
2457278.29493,   1.0580000000000E+04
2457278.29562,   1.0558000000000E+04
2457278.29631,   1.0989000000000E+04
2457278.297,   1.1052000000000E+04
2457278.29769,   1.0974000000000E+04
2457278.29838,   1.1050000000000E+04
2457278.29906,   1.1071000000000E+04
2457278.29975,   1.0478000000000E+04
2457278.30044,   1.1200000000000E+04
2457278.30113,   1.0910000000000E+04
2457278.30182,   1.0601000000000E+04
2457278.30251,   1.0529000000000E+04
2457278.3032,   1.0823000000000E+04
2457278.30389,   1.0993000000000E+04
2457278.30457,   1.1085000000000E+04
2457278.30526,   1.0292000000000E+04
2457278.30595,   1.1016000000000E+04
2457278.30664,   1.1263000000000E+04
2457278.30733,   1.0642000000000E+04
2457278.30802,   1.0911000000000E+04
2457278.30871,   1.0615000000000E+04
2457278.30939,   1.0575000000000E+04
2457278.31008,   1.1132000000000E+04
2457278.31077,   1.1064000000000E+04
2457278.31146,   1.1105000000000E+04
2457278.31215,   1.1112000000000E+04
2457278.31284,   1.1050000000000E+04
2457278.31353,   1.0605000000000E+04
2457278.31422,   1.0754000000000E+04
2457278.3149,   1.1096000000000E+04
2457278.31559,   1.0683000000000E+04
2457278.31628,   1.0644000000000E+04
2457278.31697,   1.1186000000000E+04
2457278.31766,   1.1144000000000E+04
2457278.31835,   1.1226000000000E+04
2457278.31904,   1.1280000000000E+04
2457278.31972,   1.0500000000000E+04
2457278.32041,   1.0890000000000E+04
2457278.3211,   1.0936000000000E+04
2457278.32179,   1.1165000000000E+04
2457278.32248,   1.0916000000000E+04
2457278.32317,   1.0905000000000E+04
2457278.32386,   1.1415000000000E+04
2457278.32455,   1.1421000000000E+04
2457278.32523,   1.1604000000000E+04
2457278.32592,   1.1558000000000E+04
2457278.32661,   1.1583000000000E+04
2457278.3273,   1.1904000000000E+04
2457278.32799,   1.1365000000000E+04
2457278.32868,   1.1062000000000E+04
2457278.32937,   1.1214000000000E+04
2457278.33005,   1.1287000000000E+04
2457278.33074,   1.1817000000000E+04
2457278.33143,   1.1758000000000E+04
2457278.33212,   1.1839000000000E+04
2457278.33281,   1.2133000000000E+04
2457278.3335,   1.1915000000000E+04
2457278.33419,   1.1621000000000E+04
2457278.33488,   1.1680000000000E+04
2457278.33556,   1.2272000000000E+04
2457278.33625,   1.1869000000000E+04
2457278.33694,   1.1856000000000E+04
2457278.33763,   1.2357000000000E+04
2457278.33832,   1.2458000000000E+04
2457278.33901,   1.2442000000000E+04
2457278.3397,   1.2501000000000E+04
2457278.34038,   1.2617000000000E+04
2457278.34107,   1.2865000000000E+04
2457278.34176,   1.2087000000000E+04
2457278.34245,   1.2537000000000E+04
2457278.34314,   1.2861000000000E+04
2457278.34383,   1.2283000000000E+04
2457278.34452,   1.2665000000000E+04
2457278.3452,   1.2953000000000E+04
2457278.34589,   1.3008000000000E+04
2457278.34658,   1.2754000000000E+04
2457278.34727,   1.3021000000000E+04
2457278.34796,   1.2580000000000E+04
2457278.34865,   1.2632000000000E+04
2457278.34934,   1.3058000000000E+04
2457278.35003,   1.2776000000000E+04
2457278.35071,   1.2717000000000E+04
2457278.3514,   1.2648000000000E+04
2457278.35209,   1.3359000000000E+04
2457278.35278,   1.3318000000000E+04
2457278.35347,   1.3390000000000E+04
2457278.35416,   1.3704000000000E+04
2457278.35485,   1.3086000000000E+04
2457278.35553,   1.3080000000000E+04
2457278.35622,   1.3526000000000E+04
2457278.35691,   1.3162000000000E+04
2457278.3576,   1.3148000000000E+04
2457278.35829,   1.3465000000000E+04
2457278.35898,   1.3670000000000E+04
2457278.35967,   1.3591000000000E+04
2457278.36036,   1.3705000000000E+04
2457278.36104,   1.3851000000000E+04
2457278.36173,   1.3356000000000E+04
2457278.36242,   1.3592000000000E+04
2457278.36311,   1.3816000000000E+04
2457278.3638,   1.3555000000000E+04
2457278.36449,   1.3684000000000E+04
2457278.36518,   1.4111000000000E+04
2457278.36586,   1.3943000000000E+04
2457278.36655,   1.4006000000000E+04
2457278.36724,   1.4248000000000E+04
2457278.36793,   1.4027000000000E+04
2457278.36862,   1.3695000000000E+04
2457278.36931,   1.3806000000000E+04
2457278.37,   1.4060000000000E+04
2457278.37069,   1.4321000000000E+04
2457278.37137,   1.4460000000000E+04
2457278.37206,   1.3691000000000E+04
2457278.37275,   1.4230000000000E+04
2457278.37344,   1.4416000000000E+04
2457278.37413,   1.4221000000000E+04
2457278.37482,   1.4348000000000E+04
2457278.37551,   1.4237000000000E+04
2457278.37619,   1.4061000000000E+04
2457278.37688,   1.4401000000000E+04
2457278.37757,   1.4136000000000E+04
2457278.37826,   1.4070000000000E+04
2457278.37895,   1.4631000000000E+04
2457278.37964,   1.4706000000000E+04
2457278.38033,   1.4691000000000E+04
2457278.38102,   1.4685000000000E+04
2457278.3817,   1.4808000000000E+04
2457278.38239,   1.4263000000000E+04
2457278.38308,   1.4369000000000E+04
2457278.38377,   1.4621000000000E+04
2457278.38446,   1.4904000000000E+04
2457278.38515,   1.4416000000000E+04
2457278.38584,   1.4933000000000E+04
2457278.38652,   1.4866000000000E+04
2457278.38721,   1.5032000000000E+04
2457278.3879,   1.4399000000000E+04
2457278.38859,   1.5003000000000E+04
2457278.38928,   1.4671000000000E+04
2457278.38997,   1.4667000000000E+04
2457278.39066,   1.4918000000000E+04
2457278.39134,   1.4453000000000E+04
2457278.39203,   1.4780000000000E+04
2457278.39272,   1.4609000000000E+04
2457278.39341,   1.5117000000000E+04
2457278.3941,   1.4622000000000E+04
2457278.39479,   1.5036000000000E+04
2457278.39548,   1.5217000000000E+04
2457278.39617,   1.4853000000000E+04
2457278.39685,   1.4744000000000E+04
2457278.39754,   1.5127000000000E+04
2457278.39823,   1.4717000000000E+04
2457278.39892,   1.4787000000000E+04
2457278.39961,   1.5338000000000E+04
2457278.4003,   1.5348000000000E+04
2457278.40099,   1.5278000000000E+04
2457278.40167,   1.5351000000000E+04
2457278.40236,   1.5340000000000E+04
2457278.40305,   1.5139000000000E+04
2457278.40374,   1.5132000000000E+04
2457278.40443,   1.5357000000000E+04
2457278.40512,   1.5030000000000E+04
2457278.40581,   1.5134000000000E+04
2457278.4065,   1.5475000000000E+04
2457278.40718,   1.5670000000000E+04
2457278.40787,   1.5562000000000E+04
2457278.40856,   1.5436000000000E+04
2457278.40925,   1.5592000000000E+04
2457278.40994,   1.5248000000000E+04
2457278.41063,   1.5217000000000E+04
2457278.41132,   1.5454000000000E+04
2457278.412,   1.5691000000000E+04
2457278.41269,   1.5219000000000E+04
2457278.41338,   1.5569000000000E+04
2457278.41407,   1.5725000000000E+04
2457278.41476,   1.5606000000000E+04
2457278.41545,   1.5698000000000E+04
2457278.41614,   1.5657000000000E+04
2457278.41683,   1.5476000000000E+04
2457278.41751,   1.5639000000000E+04
2457278.4182,   1.5583000000000E+04
2457278.41889,   1.5219000000000E+04
2457278.41958,   1.5443000000000E+04
2457278.42027,   1.5804000000000E+04
2457278.42096,   1.5607000000000E+04
2457278.42165,   1.5840000000000E+04
2457278.42233,   1.5630000000000E+04
2457278.42302,   1.5797000000000E+04
2457278.42371,   1.5857000000000E+04
2457278.4244,   1.5535000000000E+04
2457278.42509,   1.5661000000000E+04
2457278.42578,   1.5673000000000E+04
2457278.42647,   1.5351000000000E+04
2457278.42716,   1.5332000000000E+04
2457278.42784,   1.5990000000000E+04
2457278.42853,   1.5388000000000E+04
2457278.42922,   1.5980000000000E+04
2457278.42991,   1.5923000000000E+04
2457278.4306,   1.6012000000000E+04
2457278.43129,   1.5703000000000E+04
2457278.43198,   1.5740000000000E+04
2457278.43266,   1.5630000000000E+04
2457278.43335,   1.5983000000000E+04
2457278.43404,   1.5959000000000E+04
2457278.43473,   1.5910000000000E+04
2457278.43542,   1.5913000000000E+04
2457278.43611,   1.5916000000000E+04
2457278.4368,   1.5406000000000E+04
2457278.43748,   1.6007000000000E+04
2457278.43817,   1.5446000000000E+04
2457278.43886,   1.5771000000000E+04
2457278.43955,   1.5720000000000E+04
2457278.44024,   1.5926000000000E+04
2457278.44093,   1.5980000000000E+04
2457278.44162,   1.5945000000000E+04
2457278.44231,   1.5951000000000E+04
2457278.44299,   1.6030000000000E+04
2457278.44368,   1.5780000000000E+04
2457278.44437,   1.6035000000000E+04
2457278.44506,   1.5627000000000E+04
2457278.44575,   1.5650000000000E+04
2457278.44644,   1.5729000000000E+04
2457278.44713,   1.5901000000000E+04
2457278.44781,   1.5871000000000E+04
2457278.4485,   1.5766000000000E+04
2457278.44919,   1.5757000000000E+04
2457278.44988,   1.5797000000000E+04
2457278.45057,   1.6031000000000E+04
2457278.45126,   1.5927000000000E+04
2457278.45195,   1.5487000000000E+04
2457278.45264,   1.5615000000000E+04
2457278.45332,   1.5868000000000E+04
2457278.45401,   1.5888000000000E+04
2457278.4547,   1.5878000000000E+04
2457278.45539,   1.5906000000000E+04
2457278.45608,   1.5318000000000E+04
2457278.45677,   1.6013000000000E+04
2457278.45746,   1.5370000000000E+04
2457278.45814,   1.5859000000000E+04
2457278.45883,   1.5419000000000E+04
2457278.45952,   1.5488000000000E+04
2457278.46021,   1.5738000000000E+04
2457278.4609,   1.5224000000000E+04
2457278.46159,   1.5815000000000E+04
2457278.46228,   1.5881000000000E+04
2457278.46297,   1.5888000000000E+04
2457278.46365,   1.5742000000000E+04
2457278.46434,   1.5812000000000E+04
2457278.46503,   1.5614000000000E+04
2457278.46572,   1.5265000000000E+04
2457278.46641,   1.5320000000000E+04
2457278.4671,   1.5711000000000E+04
2457278.46779,   1.5377000000000E+04
2457278.46847,   1.5285000000000E+04
2457278.46916,   1.5578000000000E+04
2457278.46985,   1.5766000000000E+04
2457278.47054,   1.5773000000000E+04
2457278.47123,   1.5730000000000E+04
2457278.47192,   1.5706000000000E+04
2457278.47261,   1.5153000000000E+04
2457278.4733,   1.5259000000000E+04
2457278.47398,   1.4931000000000E+04
2457278.47467,   1.5188000000000E+04
2457278.47536,   1.5130000000000E+04
2457278.47605,   1.5509000000000E+04
2457278.47674,   1.5447000000000E+04
2457278.47743,   1.5442000000000E+04
2457278.47812,   1.5424000000000E+04
2457278.4788,   1.5630000000000E+04
2457278.47949,   1.5104000000000E+04
2457278.48018,   1.5057000000000E+04
2457278.48087,   1.4733000000000E+04
2457278.48156,   1.4905000000000E+04
2457278.48225,   1.4947000000000E+04
2457278.48294,   1.5383000000000E+04
2457278.48362,   1.5279000000000E+04
2457278.48431,   1.5481000000000E+04
2457278.485,   1.4874000000000E+04
2457278.48569,   1.5284000000000E+04
2457278.48638,   1.4826000000000E+04
2457278.48707,   1.4861000000000E+04
2457278.48776,   1.5210000000000E+04
2457278.48845,   1.4770000000000E+04
2457278.48913,   1.5522000000000E+04
2457278.48982,   1.5259000000000E+04
2457278.49051,   1.5296000000000E+04
2457278.4912,   1.5045000000000E+04
2457278.49189,   1.5205000000000E+04
2457278.49258,   1.5258000000000E+04
2457278.49327,   1.4902000000000E+04
2457278.49395,   1.4699000000000E+04
2457278.49464,   1.5170000000000E+04
