# Summary of K2 Program GO17042

Title: K2’s Final Look Beyond Neptune

PI: Pal, Andras (Konkoly Observatory)
CoIs: Laszlo Molnar, Csaba Kiss, Otto Hanyecz (Konkoly Observatory), Thomas Muller (Max-Planck-Institut fur extraterrestrische Physik, Garching)



# Targets requested by this program that have been observed (3981)
EPIC ID, RA (J2000) [deg], Dec (J2000) [deg], magnitude, Investigation IDs
200204959, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204960, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204961, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204962, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204963, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204964, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204965, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204966, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204967, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204968, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204969, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204970, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204971, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204972, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204973, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204974, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204975, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204976, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204977, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204978, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204979, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204980, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204981, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204982, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204983, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204984, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204985, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204986, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204987, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204988, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204989, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204990, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204991, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204992, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204993, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204994, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204995, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204996, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204997, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204998, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204999, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200205000, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200205001, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200205002, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200205003, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200205004, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200205005, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200205006, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200205007, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200205008, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200205009, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200205010, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200205011, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200205012, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200205013, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200205014, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200205015, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200205016, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200205017, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200205018, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200205019, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200205020, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200205021, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200205022, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200205023, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200205024, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200205025, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200205026, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200205027, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200205028, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200205029, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200205030, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200205031, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200205032, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200205033, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200205034, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200205035, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200205036, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200205037, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200205038, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200205039, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200205040, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200205041, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200205042, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200205043, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200205044, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
