#Custom ID, type, EPIC ID, RA, Dec, target name
200174429,5,,,,Asteroid.Hilda.117113
200174430,5,,,,Asteroid.Hilda.117113
200174431,5,,,,Asteroid.Hilda.117113
200174432,5,,,,Asteroid.Hilda.117113
200174433,5,,,,Asteroid.Hilda.117113
200174434,5,,,,Asteroid.Hilda.117113
200174435,5,,,,Asteroid.Hilda.117113
200174436,5,,,,Asteroid.Hilda.117113
200174437,5,,,,Asteroid.Hilda.117113
200174438,5,,,,Asteroid.Hilda.117113
200174439,5,,,,Asteroid.Hilda.117113
200174440,5,,,,Asteroid.Hilda.117113
200174441,5,,,,Asteroid.Hilda.117113
200174442,5,,,,Asteroid.Hilda.117113
200174443,5,,,,Asteroid.Hilda.117113
200174444,5,,,,Asteroid.Hilda.117113
200174445,5,,,,Asteroid.Hilda.117113
200174446,5,,,,Asteroid.Hilda.117113
200174447,5,,,,Asteroid.Hilda.117113
200174448,5,,,,Asteroid.Hilda.117113
200174449,5,,,,Asteroid.Hilda.117113
200174450,5,,,,Asteroid.Hilda.117113
200174451,5,,,,Asteroid.Hilda.117113
200174452,5,,,,Asteroid.Hilda.117113
200174453,5,,,,Asteroid.Hilda.117113
200174454,5,,,,Asteroid.Hilda.117113
200174455,5,,,,Asteroid.Hilda.117113
200174456,5,,,,Asteroid.Hilda.117113
200174457,5,,,,Asteroid.Hilda.117113
200174458,5,,,,Asteroid.Hilda.117113
200174459,5,,,,Asteroid.Hilda.117113
200174460,5,,,,Asteroid.Hilda.117113
200174461,5,,,,Asteroid.Hilda.117113
200174462,5,,,,Asteroid.Hilda.117113
200174463,5,,,,Asteroid.Hilda.117113
200174464,5,,,,Asteroid.Hilda.117113
200174465,5,,,,Asteroid.Hilda.117113
200174466,5,,,,Asteroid.Hilda.117113
200174467,5,,,,Asteroid.Hilda.117113
200174468,5,,,,Asteroid.Hilda.117113
200174469,5,,,,Asteroid.Hilda.117113
200174470,5,,,,Asteroid.Hilda.117113
200174471,5,,,,Asteroid.Hilda.117113
200174472,5,,,,Asteroid.Hilda.117113
200174473,5,,,,Asteroid.Hilda.117113
200174474,5,,,,Asteroid.Hilda.117113
