EPIC ID, RA (J2000) [deg], Dec (J2000) [deg], magnitude, Investigation IDs
200162352, , , , GO12033_LC|GO12034_LC|GO12057_LC|Chiron-LC-SSO_TILE
200162353, , , , GO12033_LC|GO12034_LC|GO12057_LC|Chiron-LC-SSO_TILE
200162354, , , , GO12033_LC|GO12034_LC|GO12057_LC|Chiron-LC-SSO_TILE
200162355, , , , GO12033_LC|GO12034_LC|GO12057_LC|Chiron-LC-SSO_TILE
200162356, , , , GO12033_LC|GO12034_LC|GO12057_LC|Chiron-LC-SSO_TILE
200162357, , , , GO12033_LC|GO12034_LC|GO12057_LC|Chiron-LC-SSO_TILE
200162358, , , , GO12033_LC|GO12034_LC|GO12057_LC|Chiron-LC-SSO_TILE
200162359, , , , GO12033_LC|GO12034_LC|GO12057_LC|Chiron-LC-SSO_TILE
200162360, , , , GO12033_LC|GO12034_LC|GO12057_LC|Chiron-LC-SSO_TILE
200162361, , , , GO12033_LC|GO12034_LC|GO12057_LC|Chiron-LC-SSO_TILE
200162362, , , , GO12033_LC|GO12034_LC|GO12057_LC|Chiron-LC-SSO_TILE
200162363, , , , GO12033_LC|GO12034_LC|GO12057_LC|Chiron-LC-SSO_TILE
200162364, , , , GO12033_LC|GO12034_LC|GO12057_LC|Chiron-LC-SSO_TILE
200162365, , , , GO12033_LC|GO12034_LC|GO12057_LC|Chiron-LC-SSO_TILE
200162366, , , , GO12033_LC|GO12034_LC|GO12057_LC|Chiron-LC-SSO_TILE
200162367, , , , GO12033_LC|GO12034_LC|GO12057_LC|Chiron-LC-SSO_TILE
200162368, , , , GO12033_LC|GO12034_LC|GO12057_LC|Chiron-LC-SSO_TILE
200162369, , , , GO12033_LC|GO12034_LC|GO12057_LC|Chiron-LC-SSO_TILE
200162370, , , , GO12033_LC|GO12034_LC|GO12057_LC|Chiron-LC-SSO_TILE
200162371, , , , GO12033_LC|GO12034_LC|GO12057_LC|Chiron-LC-SSO_TILE
200162372, , , , GO12033_LC|GO12034_LC|GO12057_LC|Chiron-LC-SSO_TILE
200162373, , , , GO12033_LC|GO12034_LC|GO12057_LC|Chiron-LC-SSO_TILE
200162374, , , , GO12033_LC|GO12034_LC|GO12057_LC|Chiron-LC-SSO_TILE
200162375, , , , GO12033_LC|GO12034_LC|GO12057_LC|Chiron-LC-SSO_TILE
200162376, , , , GO12033_LC|GO12034_LC|GO12057_LC|Chiron-LC-SSO_TILE
200162377, , , , GO12033_LC|GO12034_LC|GO12057_LC|Chiron-LC-SSO_TILE
200162378, , , , GO12033_LC|GO12034_LC|GO12057_LC|Chiron-LC-SSO_TILE
200162379, , , , GO12033_LC|GO12034_LC|GO12057_LC|Chiron-LC-SSO_TILE
200162380, , , , GO12033_LC|GO12034_LC|GO12057_LC|Chiron-LC-SSO_TILE
200162381, , , , GO12033_LC|GO12034_LC|GO12057_LC|Chiron-LC-SSO_TILE
200162382, , , , GO12033_LC|GO12034_LC|GO12057_LC|Chiron-LC-SSO_TILE
200162383, , , , GO12033_LC|GO12034_LC|GO12057_LC|Chiron-LC-SSO_TILE
200162384, , , , GO12033_LC|GO12034_LC|GO12057_LC|Chiron-LC-SSO_TILE
200162385, , , , GO12033_LC|GO12034_LC|GO12057_LC|Chiron-LC-SSO_TILE
200162386, , , , GO12033_LC|GO12034_LC|GO12057_LC|Chiron-LC-SSO_TILE
200162387, , , , GO12033_LC|GO12034_LC|GO12057_LC|Chiron-LC-SSO_TILE
200162388, , , , GO12033_LC|GO12034_LC|GO12057_LC|Chiron-LC-SSO_TILE
200162389, , , , GO12033_LC|GO12034_LC|GO12057_LC|Chiron-LC-SSO_TILE
200162390, , , , GO12033_LC|GO12034_LC|GO12057_LC|Chiron-LC-SSO_TILE
200162391, , , , GO12033_LC|GO12034_LC|GO12057_LC|Chiron-LC-SSO_TILE
200162392, , , , GO12033_LC|GO12034_LC|GO12057_LC|Chiron-LC-SSO_TILE
200162393, , , , GO12033_LC|GO12034_LC|GO12057_LC|Chiron-LC-SSO_TILE
200162394, , , , GO12033_LC|GO12034_LC|GO12057_LC|Chiron-LC-SSO_TILE
200162395, , , , GO12033_LC|GO12034_LC|GO12057_LC|Chiron-LC-SSO_TILE
200162396, , , , GO12033_LC|GO12034_LC|GO12057_LC|Chiron-LC-SSO_TILE
200162397, , , , GO12033_LC|GO12034_LC|GO12057_LC|Chiron-LC-SSO_TILE
200162398, , , , GO12033_LC|GO12034_LC|GO12057_LC|Chiron-LC-SSO_TILE
200162399, , , , GO12033_LC|GO12034_LC|GO12057_LC|Chiron-LC-SSO_TILE
200162400, , , , GO12033_LC|GO12034_LC|GO12057_LC|Chiron-LC-SSO_TILE
200162401, , , , GO12033_LC|GO12034_LC|GO12057_LC|Chiron-LC-SSO_TILE
200162402, , , , GO12033_LC|GO12034_LC|GO12057_LC|Chiron-LC-SSO_TILE
200162403, , , , GO12033_LC|GO12034_LC|GO12057_LC|Chiron-LC-SSO_TILE
200162404, , , , GO12033_LC|GO12034_LC|GO12057_LC|Chiron-LC-SSO_TILE
200162405, , , , GO12033_LC|GO12034_LC|GO12057_LC|Chiron-LC-SSO_TILE
200162406, , , , GO12033_LC|GO12034_LC|GO12057_LC|Chiron-LC-SSO_TILE
200162407, , , , GO12033_LC|GO12034_LC|GO12057_LC|Chiron-LC-SSO_TILE
200162408, , , , GO12033_LC|GO12034_LC|GO12057_LC|Chiron-LC-SSO_TILE
200162409, , , , GO12033_LC|GO12034_LC|GO12057_LC|Chiron-LC-SSO_TILE
200162410, , , , GO12033_LC|GO12034_LC|GO12057_LC|Chiron-LC-SSO_TILE
200162411, , , , GO12033_LC|GO12034_LC|GO12057_LC|Chiron-LC-SSO_TILE
200162412, , , , GO12033_LC|GO12034_LC|GO12057_LC|Chiron-LC-SSO_TILE
200162413, , , , GO12033_LC|GO12034_LC|GO12057_LC|Chiron-LC-SSO_TILE
200162414, , , , GO12033_LC|GO12034_LC|GO12057_LC|Chiron-LC-SSO_TILE
200162415, , , , GO12033_LC|GO12034_LC|GO12057_LC|Chiron-LC-SSO_TILE
200162416, , , , GO12033_LC|GO12034_LC|GO12057_LC|Chiron-LC-SSO_TILE
200162417, , , , GO12033_LC|GO12034_LC|GO12057_LC|Chiron-LC-SSO_TILE
200162418, , , , GO12033_LC|GO12034_LC|GO12057_LC|Chiron-LC-SSO_TILE
200162419, , , , GO12033_LC|GO12034_LC|GO12057_LC|Chiron-LC-SSO_TILE
200162420, , , , GO12033_LC|GO12034_LC|GO12057_LC|Chiron-LC-SSO_TILE
200162421, , , , GO12033_LC|GO12034_LC|GO12057_LC|Chiron-LC-SSO_TILE
200162422, , , , GO12033_LC|GO12034_LC|GO12057_LC|Chiron-LC-SSO_TILE
200162423, , , , GO12033_LC|GO12034_LC|GO12057_LC|Chiron-LC-SSO_TILE
200162424, , , , GO12033_LC|GO12034_LC|GO12057_LC|Chiron-LC-SSO_TILE
200162425, , , , GO12033_LC|GO12034_LC|GO12057_LC|Chiron-LC-SSO_TILE
200162426, , , , GO12033_LC|GO12034_LC|GO12057_LC|Chiron-LC-SSO_TILE
200162427, , , , GO12033_LC|GO12034_LC|GO12057_LC|Chiron-LC-SSO_TILE
200162428, , , , GO12033_LC|GO12034_LC|GO12057_LC|Chiron-LC-SSO_TILE
200162429, , , , GO12033_LC|GO12034_LC|GO12057_LC|Chiron-LC-SSO_TILE
200162430, , , , GO12033_LC|GO12034_LC|GO12057_LC|Chiron-LC-SSO_TILE
200164175, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164176, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164177, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164178, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164179, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164180, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164181, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164182, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164183, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164184, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164185, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164186, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164187, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164188, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164189, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164190, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164191, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164192, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164193, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164194, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164195, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164196, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164197, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164198, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164199, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164200, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164201, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164202, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164203, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164204, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164205, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164206, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164207, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164208, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164209, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164210, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164211, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164212, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164213, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164214, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164215, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164216, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164217, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164218, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164219, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164220, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164221, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164222, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164223, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164224, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164225, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164226, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164227, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164228, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164229, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164230, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164231, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164232, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164233, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164234, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164235, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164236, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164237, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164238, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164239, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164240, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164241, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164242, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164243, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164244, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164245, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164246, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164247, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164248, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164249, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164250, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164251, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164252, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164253, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164254, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164255, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164256, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164257, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164258, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164259, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164260, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164261, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164262, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164263, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164264, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164265, , , , GO12057_SC|Chiron-SC-SSO_TILE
200164266, , , , GO12057_SC|Chiron-SC-SSO_TILE
