EPIC ID, RA (J2000) [deg], Dec (J2000) [deg], magnitude, Investigation IDs
211954282, 131.941053, 19.538073, 16.869, GO16079_LC|GO16102_LC
211954547, 137.400264, 19.542376, 15.864, GO16079_LC|GO16102_LC
211954646, 137.705224, 19.54405, 16.784, GO16079_LC|GO16095_LC|GO16102_LC
211954783, 136.218228, 19.546379, 17.11, GO16079_LC|GO16095_LC|GO16102_LC
211954794, 132.759518, 19.546556, 17.017, GO16079_LC|GO16102_LC
211954906, 135.751452, 19.548252, 17.134, GO16079_LC|GO16102_LC
211955382, 133.456787, 19.555733, 17.417, GO16102_LC
211955489, 134.907007, 19.557602, 17.854, GO16102_LC
211955764, 135.883495, 19.561857, 18.04, GO16102_LC
211955848, 136.496356, 19.562984, 17.371, GO16079_LC|GO16102_LC
211955943, 134.912623, 19.564363, 17.081, GO16079_LC|GO16102_LC
211956317, 132.814567, 19.569918, 17.445, GO16102_LC
211956357, 134.889446, 19.570629, 16.56, GO16079_LC|GO16095_LC|GO16102_LC
211956617, 137.276296, 19.574795, 15.441, GO16079_LC|GO16095_LC|GO16102_LC
211957188, 132.968369, 19.583328, 17.473, GO16079_LC|GO16102_LC
211957241, 135.731154, 19.583899, 15.827, GO16079_LC|GO16095_LC|GO16102_LC
211957325, 133.262096, 19.585264, 16.038, GO16079_LC|GO16095_LC|GO16102_LC
211957460, 134.915603, 19.587015, 18.222, GO16079_LC|GO16102_LC
211958017, 129.599649, 19.595945, 17.138, GO16079_LC|GO16095_LC|GO16102_LC
211958066, 129.928229, 19.596725, 17.154, GO16102_LC
211958265, 136.425974, 19.599363, 16.396, GO16079_LC|GO16102_LC
211958605, 134.824701, 19.604189, 17.512, GO16079_LC|GO16102_LC
211958915, 134.689683, 19.608358, 17.376, GO16079_LC|GO16102_LC
211959003, 130.639186, 19.6096, 17.797, GO16079_LC|GO16102_LC
211959014, 133.68881, 19.609793, 17.747, GO16079_LC|GO16102_LC
211959016, 134.745502, 19.609806, 16.089, GO16102_LC
211959104, 136.396835, 19.611326, 17.164, GO16095_LC|GO16102_LC
211959112, 133.033557, 19.611427, 17.847, GO16079_LC|GO16095_LC|GO16102_LC
211959132, 132.831907, 19.611715, 17.409, GO16102_LC
211959445, 134.76165, 19.616417, 17.135, GO16102_LC
211959554, 131.904131, 19.618095, 17.499, GO16095_LC|GO16102_LC
211959631, 134.729689, 19.619129, 16.545, GO16102_LC
211959666, 135.841221, 19.619761, 17.195, GO16079_LC|GO16102_LC
211959740, 136.241016, 19.620928, 16.942, GO16079_LC|GO16102_LC
211959822, 136.249849, 19.62212, 16.639, GO16102_LC
211960243, 135.619877, 19.628555, 17.526, GO16102_LC
211960271, 130.521384, 19.629023, 17.049, GO16079_LC|GO16095_LC|GO16102_LC
211960450, 130.366901, 19.631563, 17.663, GO16079_LC|GO16102_LC
211960505, 136.062758, 19.632401, 15.356, GO16079_LC|GO16095_LC|GO16102_LC
211960534, 134.980157, 19.632751, 18.87, GO16079_LC|GO16102_LC
211960745, 134.078596, 19.636152, 18.37, GO16102_LC
211960925, 134.419415, 19.638914, 16.816, GO16102_LC
211960946, 131.618361, 19.639133, 17.369, GO16079_LC|GO16102_LC
211961015, 130.609787, 19.640162, 17.384, GO16102_LC
211961326, 129.985515, 19.645323, 15.339, GO16079_LC|GO16095_LC|GO16102_LC
211961536, 129.679146, 19.648598, 16.343, GO16079_LC|GO16095_LC|GO16102_LC
211961873, 135.586417, 19.653775, 17.224, GO16095_LC|GO16102_LC
211961936, 135.634165, 19.654701, 17.483, GO16079_LC|GO16102_LC
211962958, 132.792473, 19.670486, 16.741, GO16079_LC|GO16102_LC
211963336, 129.604694, 19.67598, 17.609, GO16079_LC|GO16102_LC
211963540, 133.630143, 19.679237, 17.54, GO16102_LC
211963774, 132.840115, 19.682692, 17.472, GO16079_LC|GO16102_LC
211963952, 133.633365, 19.685783, 18.224, GO16079_LC|GO16102_LC
211964333, 130.305981, 19.691269, 17.36, GO16079_LC|GO16095_LC|GO16102_LC
211964992, 131.955333, 19.700935, 17.621, GO16079_LC|GO16102_LC
211965103, 130.465539, 19.702451, 15.012, GO16079_LC|GO16095_LC|GO16102_LC
211965393, 131.428576, 19.706697, 17.954, GO16102_LC
211965552, 131.434813, 19.709345, 17.267, GO16071_LC|GO16079_LC|GO16102_LC
211966005, 129.596835, 19.716434, 17.1, GO16079_LC|GO16102_LC
211966148, 129.969945, 19.718634, 17.816, GO16102_LC
211966632, 131.42781, 19.725643, 17.805, GO16071_LC|GO16079_LC|GO16102_LC
211967098, 129.594689, 19.73196, 17.667, GO16102_LC
211967589, 130.12217, 19.739471, 17.459, GO16079_LC|GO16102_LC
211968342, 129.824628, 19.750402, 17.112, GO16079_LC|GO16102_LC
211968540, 129.623184, 19.753286, 17.471, GO16102_LC
211968709, 131.951241, 19.756485, 17.59, GO16102_LC
211969719, 129.522112, 19.772482, 17.761, GO16102_LC
211971278, 130.544008, 19.796923, 17.123, GO16079_LC|GO16102_LC
211971288, 129.566516, 19.797085, 17.644, GO16079_LC|GO16102_LC
211971323, 129.655895, 19.797634, 17.651, GO16079_LC|GO16102_LC
211971585, 129.741974, 19.801828, 17.396, GO16079_LC|GO16102_LC
211971701, 129.507852, 19.80393, 17.475, GO16079_LC|GO16102_LC
211973080, 129.696484, 19.825867, 16.339, GO16102_LC
211987940, 137.41641, 20.059626, 16.165, GO16079_LC|GO16102_LC
211988587, 137.771508, 20.069914, 16.719, GO16079_LC|GO16095_LC|GO16102_LC
211990286, 137.269718, 20.097269, 15.145, GO16079_LC|GO16095_LC|GO16102_LC
211990736, 137.527124, 20.104275, 17.459, GO16102_LC
211991219, 136.49595, 20.111797, 16.528, GO16079_LC|GO16095_LC|GO16102_LC
211991841, 137.097546, 20.121297, 17.031, GO16079_LC|GO16095_LC|GO16102_LC
211992009, 137.596262, 20.123507, 17.863, GO16079_LC|GO16102_LC
211992363, 137.314169, 20.128933, 17.835, GO16102_LC
211992680, 137.776946, 20.134027, 17.232, GO16079_LC|GO16102_LC
211994080, 136.026412, 20.157454, 18.48, GO16079_LC|GO16102_LC
211996202, 134.656448, 20.192095, 15.146, GO16079_LC|GO16095_LC|GO16102_LC
211997126, 134.913755, 20.206451, 17.532, GO16071_LC|GO16102_LC
211997312, 137.351427, 20.209661, 17.497, GO16102_LC
211997486, 136.123926, 20.212528, 17.024, GO16079_LC|GO16102_LC
211998316, 134.66855, 20.226364, 16.456, GO16079_LC|GO16102_LC
211998320, 136.121862, 20.226406, 17.216, GO16079_LC|GO16102_LC
211998464, 134.503202, 20.229111, 18.079, GO16079_LC|GO16102_LC
211998659, 137.926738, 20.232304, 17.38, GO16102_LC
211998914, 136.419749, 20.236309, 17.177, GO16079_LC|GO16102_LC
211999205, 136.412767, 20.241186, 17.487, GO16102_LC
211999596, 134.838407, 20.247755, 16.931, GO16079_LC|GO16102_LC
211999662, 137.458821, 20.248917, 17.354, GO16079_LC|GO16102_LC
211999894, 137.819629, 20.252439, 17.585, GO16079_LC|GO16102_LC
211999916, 135.661399, 20.252753, 17.169, GO16079_LC|GO16095_LC|GO16102_LC
212000214, 136.790308, 20.258171, 17.336, GO16079_LC|GO16102_LC
212000447, 133.791386, 20.261618, 15.749, GO16079_LC|GO16095_LC|GO16102_LC
212001094, 137.220142, 20.271847, 16.073, GO16095_LC|GO16102_LC
212001809, 133.036448, 20.284428, 17.524, GO16079_LC|GO16102_LC
212002258, 135.951261, 20.291218, 17.433, GO16102_LC
212002265, 134.607749, 20.291397, 17.173, GO16079_LC|GO16102_LC
212002440, 127.268571, 20.294411, 17.476, GO16079_LC|GO16102_LC
212002692, 137.25245, 20.298962, 16.961, GO16079_LC|GO16102_LC
212002725, 134.321714, 20.299509, 16.004, GO16079_LC|GO16095_LC|GO16102_LC
212002771, 135.616335, 20.300352, 16.45, GO16079_LC|GO16102_LC
212002779, 128.10618, 20.300489, 17.542, GO16079_LC|GO16102_LC
212002930, 135.900022, 20.303333, 19.069, GO16079_LC|GO16102_LC
212002965, 137.244478, 20.303961, 15.98, GO16079_LC|GO16102_LC
212003379, 134.619765, 20.310633, 16.792, GO16079_LC|GO16102_LC
212003392, 128.117827, 20.310867, 16.5, GO16079_LC|GO16102_LC
212003422, 126.842937, 20.311497, 15.908, GO16102_LC
212003518, 136.245019, 20.313339, 17.366, GO16079_LC|GO16095_LC|GO16102_LC
212003556, 133.973716, 20.313892, 15.42, GO16079_LC|GO16095_LC|GO16102_LC
212004186, 133.162009, 20.324602, 17.489, GO16079_LC|GO16102_LC
212004490, 137.333343, 20.329672, 15.891, GO16079_LC|GO16095_LC|GO16102_LC
212004722, 126.933026, 20.333626, 17.182, GO16102_LC
212005353, 132.832492, 20.34407, 17.709, GO16079_LC|GO16095_LC|GO16102_LC
212005554, 137.546341, 20.347378, 17.241, GO16102_LC
212005671, 135.754956, 20.349041, 18.494, GO16079_LC|GO16102_LC
212005752, 135.96653, 20.350286, 16.291, GO16079_LC|GO16095_LC|GO16102_LC
212006275, 135.845555, 20.358503, 17.945, GO16079_LC|GO16102_LC
212006305, 135.987313, 20.359001, 17.727, GO16102_LC
212006389, 128.101836, 20.360298, 18.794, GO16079_LC|GO16102_LC
212007008, 136.0216, 20.370508, 17.807, GO16079_LC|GO16102_LC
212007015, 127.299183, 20.370569, 14.767, GO16079_LC|GO16102_LC
212007091, 127.984644, 20.371881, 15.907, GO16079_LC|GO16095_LC|GO16102_LC
212007177, 135.967745, 20.373393, 17.723, GO16079_LC|GO16102_LC
212007211, 133.25633, 20.374165, 16.693, GO16102_LC
212007452, 137.33797, 20.377777, 16.6, GO16079_LC|GO16102_LC
212008100, 136.233472, 20.389002, 17.362, GO16102_LC
212008281, 136.075965, 20.391605, 17.348, GO16079_LC|GO16095_LC|GO16102_LC
212008495, 127.922619, 20.395071, 16.941, GO16102_LC
212008513, 127.965036, 20.395367, 16.706, GO16079_LC|GO16095_LC|GO16102_LC
212008587, 134.981045, 20.39645, 16.365, GO16079_LC|GO16102_LC
212009051, 136.64198, 20.404135, 15.671, GO16079_LC|GO16095_LC|GO16102_LC
212009240, 137.387416, 20.407495, 15.148, GO16079_LC|GO16102_LC
212009549, 137.220772, 20.412729, 16.767, GO16102_LC
212009658, 127.791044, 20.414446, 17.375, GO16102_LC
212009703, 126.498625, 20.415131, 17.673, GO16079_LC|GO16102_LC
212009830, 135.836514, 20.417168, 17.105, GO16079_LC|GO16095_LC|GO16102_LC
212009879, 126.525938, 20.41791, 16.725, GO16079_LC|GO16102_LC
212009901, 127.413033, 20.4182, 17.1, GO16102_LC
212009981, 137.245881, 20.419554, 17.252, GO16079_LC|GO16102_LC
212010971, 126.844036, 20.436819, 18.156, GO16102_LC
212011066, 135.915051, 20.438435, 16.581, GO16079_LC|GO16102_LC
212011225, 128.030247, 20.440754, 15.603, GO16079_LC|GO16095_LC|GO16102_LC
212011318, 136.456373, 20.442112, 17.066, GO16079_LC|GO16095_LC|GO16102_LC
212011386, 133.33286, 20.443176, 17.249, GO16079_LC|GO16102_LC
212011495, 134.9277, 20.445202, 16.944, GO16102_LC
212011597, 137.237304, 20.446768, 17.472, GO16079_LC|GO16102_LC
212011832, 136.339635, 20.450417, 16.504, GO16095_LC|GO16102_LC
212012012, 133.626493, 20.453182, 17.068, GO16079_LC|GO16102_LC
212012339, 127.128846, 20.458338, 17.437, GO16079_LC|GO16102_LC
212012355, 126.569063, 20.458546, 17.983, GO16079_LC|GO16102_LC
212012438, 126.792187, 20.459809, 16.271, GO16079_LC|GO16102_LC
212012584, 133.324598, 20.462231, 17.017, GO16095_LC|GO16102_LC
212013106, 136.40513, 20.471479, 15.55, GO16079_LC|GO16095_LC|GO16102_LC
212013402, 127.600679, 20.476658, 16.568, GO16079_LC|GO16102_LC
212013427, 133.570622, 20.476954, 17.36, GO16079_LC|GO16102_LC
212013474, 135.867638, 20.477749, 16.149, GO16079_LC|GO16102_LC
212013498, 135.551237, 20.47814, 16.078, GO16079_LC|GO16102_LC
212013554, 137.38682, 20.47909, 14.994, GO16079_LC|GO16102_LC
212013670, 134.981393, 20.480818, 18.65, GO16102_LC
212013903, 133.575739, 20.485065, 16.222, GO16079_LC|GO16095_LC|GO16102_LC
212014022, 133.596699, 20.487264, 15.696, GO16095_LC|GO16102_LC
212014390, 136.326863, 20.492968, 17.197, GO16079_LC|GO16095_LC|GO16102_LC
212014631, 135.625585, 20.497059, 16.43, GO16071_LC|GO16079_LC|GO16095_LC|GO16102_LC
212014634, 136.058029, 20.497116, 17.658, GO16079_LC|GO16102_LC
212014734, 136.420964, 20.498798, 17.028, GO16079_LC|GO16102_LC
212015094, 132.878513, 20.504957, 16.804, GO16079_LC|GO16095_LC|GO16102_LC
212015252, 135.823459, 20.508162, 17.27, GO16079_LC|GO16102_LC
212015330, 135.555238, 20.509426, 17.394, GO16079_LC|GO16095_LC|GO16102_LC
212015561, 135.850074, 20.513391, 16.888, GO16079_LC|GO16102_LC
212015978, 136.394107, 20.520239, 17.468, GO16079_LC|GO16102_LC
212016104, 135.571484, 20.522219, 17.723, GO16079_LC|GO16102_LC
212016229, 133.682687, 20.524178, 17.588, GO16079_LC|GO16102_LC
212016468, 126.640131, 20.528229, 17.669, GO16102_LC
212016496, 136.510521, 20.528694, 16.144, GO16079_LC|GO16102_LC
212016666, 135.625017, 20.531391, 17.373, GO16079_LC|GO16102_LC
212017087, 136.306617, 20.538637, 17.61, GO16079_LC|GO16102_LC
212017113, 133.524971, 20.539062, 18.079, GO16079_LC|GO16102_LC
212017436, 126.44214, 20.544121, 17.016, GO16102_LC
212017965, 135.966536, 20.552521, 15.189, GO16079_LC|GO16095_LC|GO16102_LC
212018003, 133.455001, 20.553108, 17.417, GO16079_LC|GO16102_LC
212018077, 135.696714, 20.554272, 16.722, GO16079_LC|GO16102_LC
212018249, 137.480725, 20.557409, 17.134, GO16079_LC|GO16102_LC
212018528, 137.624126, 20.562267, 15.181, GO16079_LC|GO16095_LC|GO16102_LC
212019090, 137.453635, 20.570778, 17.743, GO16102_LC
212019299, 126.753635, 20.574446, 18.077, GO16079_LC|GO16102_LC
212019571, 135.554064, 20.579241, 17.235, GO16079_LC|GO16095_LC|GO16102_LC
212019654, 135.603085, 20.580544, 17.43, GO16079_LC|GO16102_LC
212019778, 137.096201, 20.582594, 17.201, GO16079_LC|GO16095_LC|GO16102_LC
212020160, 133.420056, 20.589109, 18.807, GO16079_LC|GO16102_LC
212020217, 137.40364, 20.590111, 18.45, GO16079_LC|GO16102_LC
212020246, 133.377474, 20.590618, 14.876, GO16079_LC|GO16095_LC|GO16102_LC
212020508, 134.946858, 20.595285, 16.066, GO16071_LC|GO16079_LC|GO16095_LC|GO16102_LC
212020632, 136.152231, 20.597252, 17.728, GO16102_LC
212020787, 134.977089, 20.599868, 14.837, GO16071_LC|GO16079_LC|GO16095_LC|GO16102_LC
212020896, 134.726523, 20.601925, 17.198, GO16095_LC|GO16102_LC
212021014, 126.765625, 20.603865, 18.994, GO16102_LC
212021046, 133.164948, 20.604425, 17.168, GO16079_LC|GO16102_LC
212021165, 133.987985, 20.606435, 15.268, GO16079_LC|GO16095_LC|GO16102_LC
212021214, 135.785856, 20.607183, 17.365, GO16102_LC
212021386, 128.564936, 20.610109, 17.467, GO16079_LC|GO16102_LC
212021418, 133.452731, 20.610641, 15.64, GO16079_LC|GO16095_LC|GO16102_LC
212021472, 134.9027, 20.61149, 17.256, GO16102_LC
212021481, 138.062144, 20.61166, 17.577, GO16079_LC|GO16095_LC|GO16102_LC
212021523, 137.014572, 20.61216, 16.512, GO16079_LC|GO16102_LC
212021570, 133.383174, 20.613132, 17.466, GO16102_LC
212021710, 136.562114, 20.615408, 16.615, GO16079_LC|GO16095_LC|GO16102_LC
212022113, 135.773426, 20.622213, 16.554, GO16071_LC|GO16079_LC|GO16102_LC
212022385, 136.554189, 20.626078, 17.342, GO16095_LC|GO16102_LC
212022475, 128.691292, 20.627866, 17.503, GO16079_LC|GO16095_LC|GO16102_LC
212022487, 127.993588, 20.628019, 16.962, GO16079_LC|GO16102_LC
212022731, 135.652515, 20.632271, 18.137, GO16079_LC|GO16102_LC
212022969, 133.483203, 20.635992, 17.965, GO16102_LC
212023281, 137.93337, 20.640869, 19.113, GO16079_LC|GO16102_LC
212023339, 137.141408, 20.641911, 17.118, GO16079_LC|GO16102_LC
212023349, 136.614309, 20.642027, 16.274, GO16079_LC|GO16095_LC|GO16102_LC
212023538, 136.600046, 20.645056, 15.942, GO16079_LC|GO16102_LC
212023871, 133.336834, 20.650984, 17.04, GO16102_LC
212024171, 134.750144, 20.65597, 17.454, GO16079_LC|GO16102_LC
212024173, 136.416707, 20.656048, 17.546, GO16102_LC
212024364, 135.702612, 20.659048, 16.974, GO16079_LC|GO16095_LC|GO16102_LC
212024398, 128.145748, 20.659821, 17.629, GO16079_LC|GO16102_LC
212024465, 136.233119, 20.660789, 16.151, GO16079_LC|GO16095_LC|GO16102_LC
212024522, 136.23363, 20.661724, 17.352, GO16095_LC|GO16102_LC
212024553, 134.70707, 20.662195, 17.581, GO16095_LC|GO16102_LC
212024618, 126.576662, 20.663324, 17.722, GO16079_LC|GO16102_LC
212025004, 135.606675, 20.669622, 17.233, GO16102_LC
212025029, 128.364653, 20.670019, 18.286, GO16079_LC|GO16102_LC
212025080, 128.487663, 20.670883, 17.447, GO16102_LC
212025281, 134.338625, 20.674128, 17.199, GO16102_LC
212025386, 128.092863, 20.67577, 16.882, GO16079_LC|GO16102_LC
212025721, 135.996498, 20.681741, 16.151, GO16079_LC|GO16095_LC|GO16102_LC
212025938, 133.292019, 20.685188, 17.203, GO16079_LC|GO16095_LC|GO16102_LC
212026201, 136.976906, 20.689857, 17.367, GO16079_LC|GO16095_LC|GO16102_LC
212026241, 135.04627, 20.690659, 17.743, GO16079_LC|GO16102_LC
212026252, 136.758378, 20.69083, 17.269, GO16079_LC|GO16102_LC
212026352, 133.45885, 20.692533, 17.566, GO16079_LC|GO16102_LC
212026474, 137.118881, 20.694687, 16.709, GO16079_LC|GO16102_LC
212026800, 135.638093, 20.700171, 17.776, GO16079_LC|GO16102_LC
212026903, 135.677796, 20.702131, 16.472, GO16079_LC|GO16102_LC
212027305, 138.080236, 20.709246, 18.49, GO16079_LC|GO16102_LC
212027380, 134.350132, 20.71055, 15.025, GO16079_LC|GO16095_LC|GO16102_LC
212027509, 133.69514, 20.713055, 15.838, GO16079_LC|GO16095_LC|GO16102_LC
212027793, 135.76157, 20.717529, 18.535, GO16102_LC
212028002, 137.849212, 20.720936, 19.225, GO16079_LC|GO16102_LC
212028062, 126.617076, 20.721901, 15.257, GO16079_LC|GO16095_LC|GO16102_LC
212028073, 128.035455, 20.722019, 15.362, GO16079_LC|GO16095_LC|GO16102_LC
212028140, 128.200642, 20.723192, 17.312, GO16079_LC|GO16102_LC
212028457, 136.790608, 20.72855, 17.677, GO16079_LC|GO16102_LC
212028513, 135.7185, 20.729256, 16.9, GO16095_LC|GO16102_LC
212028525, 132.512981, 20.7295, 17.501, GO16079_LC|GO16102_LC
212028532, 134.380053, 20.729609, 17.194, GO16102_LC
212028851, 135.607034, 20.73533, 17.829, GO16079_LC|GO16095_LC|GO16102_LC
212029145, 135.865382, 20.740021, 17.107, GO16079_LC|GO16095_LC|GO16102_LC
212029222, 135.648655, 20.7414, 16.002, GO16071_LC|GO16079_LC|GO16102_LC
212029322, 137.026073, 20.743183, 17.512, GO16102_LC
212029452, 137.382959, 20.745283, 17.866, GO16102_LC
212029522, 136.992735, 20.746278, 17.103, GO16079_LC|GO16102_LC
212029530, 127.180597, 20.746523, 17.698, GO16079_LC|GO16102_LC
212029538, 132.872051, 20.746656, 18.357, GO16102_LC
212029759, 135.668522, 20.749826, 16.062, GO16079_LC|GO16102_LC
212030076, 135.634445, 20.755468, 17.136, GO16079_LC|GO16102_LC
212030309, 136.70195, 20.759312, 18.396, GO16079_LC|GO16102_LC
212030436, 136.751241, 20.76177, 16.367, GO16079_LC|GO16095_LC|GO16102_LC
212030521, 134.870179, 20.7633, 17.958, GO16079_LC|GO16102_LC
212030596, 128.180367, 20.764877, 17.33, GO16102_LC
212031036, 136.359733, 20.772409, 17.832, GO16079_LC|GO16102_LC
212031269, 136.990912, 20.77602, 18.479, GO16079_LC|GO16095_LC|GO16102_LC
212031271, 136.616712, 20.776064, 16.774, GO16079_LC|GO16102_LC
212031344, 135.673245, 20.77726, 16.594, GO16079_LC|GO16102_LC
212031358, 136.627851, 20.777468, 16.015, GO16079_LC|GO16095_LC|GO16102_LC
212031463, 136.593639, 20.779293, 17.058, GO16079_LC|GO16102_LC
212031543, 136.708319, 20.780425, 17.277, GO16079_LC|GO16095_LC|GO16102_LC
212031695, 136.745611, 20.782662, 19.87, GO16102_LC
212031711, 136.691239, 20.783205, 18.195, GO16102_LC
212031743, 127.102775, 20.78376, 17.464, GO16079_LC|GO16102_LC
212031898, 134.721685, 20.786292, 17.762, GO16079_LC|GO16095_LC|GO16102_LC
212031953, 136.630005, 20.787247, 16.996, GO16079_LC|GO16102_LC
212032133, 136.268868, 20.790471, 15.299, GO16079_LC|GO16095_LC|GO16102_LC
212032136, 136.693808, 20.790499, 17.642, GO16079_LC|GO16102_LC
212032360, 136.758001, 20.794294, 17.145, GO16079_LC|GO16102_LC
212032387, 127.747763, 20.794682, 17.742, GO16079_LC|GO16102_LC
212032677, 137.808718, 20.798897, 17.144, GO16079_LC|GO16102_LC
212032893, 136.747742, 20.802788, 16.282, GO16102_LC
212032918, 136.586011, 20.803202, 16.333, GO16079_LC|GO16095_LC|GO16102_LC
212033161, 136.718792, 20.806789, 17.172, GO16079_LC|GO16102_LC
212033370, 127.949841, 20.810583, 17.755, GO16102_LC
212033373, 135.818557, 20.810606, 17.254, GO16102_LC
212033749, 136.65823, 20.816265, 16.374, GO16079_LC|GO16102_LC
212033832, 134.592682, 20.817572, 17.349, GO16079_LC|GO16102_LC
212033901, 137.392009, 20.818674, 16.802, GO16079_LC|GO16102_LC
212033946, 136.694198, 20.819275, 17.84, GO16079_LC|GO16102_LC
212034073, 134.19584, 20.821598, 17.164, GO16102_LC
212034082, 128.473224, 20.821693, 17.979, GO16079_LC|GO16102_LC
212034112, 137.924745, 20.8221, 16.275, GO16079_LC|GO16102_LC
212034423, 135.655441, 20.827354, 17.653, GO16102_LC
212035421, 135.035622, 20.84436, 16.413, GO16079_LC|GO16095_LC|GO16102_LC
212035501, 128.338493, 20.845753, 17.007, GO16079_LC|GO16102_LC
212035538, 137.122666, 20.846472, 17.044, GO16079_LC|GO16102_LC
212035620, 137.25182, 20.847893, 16.556, GO16079_LC|GO16095_LC|GO16102_LC
212035797, 136.507395, 20.850754, 16.835, GO16079_LC|GO16102_LC
212035910, 136.549113, 20.853209, 15.253, GO16079_LC|GO16095_LC|GO16102_LC
212035962, 136.699648, 20.854095, 17.305, GO16079_LC|GO16102_LC
212036223, 127.836296, 20.858376, 16.959, GO16079_LC|GO16102_LC
212036371, 137.162646, 20.860783, 16.377, GO16079_LC|GO16102_LC
212036531, 132.947724, 20.863565, 17.62, GO16079_LC|GO16102_LC
212036570, 134.533953, 20.864319, 17.369, GO16079_LC|GO16095_LC|GO16102_LC
212036635, 136.591372, 20.8653, 17.406, GO16095_LC|GO16102_LC
212037024, 133.096777, 20.871773, 18.501, GO16079_LC|GO16102_LC
212037283, 132.834031, 20.875795, 16.405, GO16102_LC
212037567, 136.009899, 20.880768, 17.712, GO16095_LC|GO16102_LC
212037588, 127.966465, 20.881256, 17.387, GO16079_LC|GO16102_LC
212037610, 132.939916, 20.881701, 18.845, GO16079_LC|GO16102_LC
212037809, 127.262211, 20.884842, 16.967, GO16079_LC|GO16102_LC
212037839, 135.577135, 20.885431, 17.716, GO16079_LC|GO16102_LC
212037993, 135.909946, 20.888203, 17.645, GO16079_LC|GO16102_LC
212038081, 134.754694, 20.889982, 17.581, GO16102_LC
212038184, 137.254606, 20.89182, 16.221, GO16079_LC|GO16095_LC|GO16102_LC
212038978, 128.487091, 20.906321, 17.525, GO16079_LC|GO16102_LC
212039046, 133.076678, 20.907835, 17.831, GO16079_LC|GO16095_LC|GO16102_LC
212039311, 137.23803, 20.912764, 17.605, GO16102_LC
212039380, 135.578842, 20.913946, 18.035, GO16079_LC|GO16102_LC
212039523, 133.686001, 20.916458, 17.591, GO16079_LC|GO16102_LC
