Mars ghost image path in C12
This file created at 24-Jul-2017 14:14:21 by J. Van Cleve K2 Science Office
FFI mid-time 01-Feb-2017 10:11:33 Z MJD 57785.42469
FFI ghost RA  350.36440 DEC   -6.86951 Mag  -0.120 m  18 o   2 r  375.6 c  505.8
Location of Mars ghost in each Cadence for which Mars in within 2 degrees of FOV, mod  = -1 means not on silicon
Note Mars ghost will cast straylight even if ghost is not on silicon.  Magnitude is for direct image 
RCI    |Calendar |MJD     |Ra       |Dec    |V-Mag |Mod   |Out   |Row  |Col
 1606|17-Jan-2017 16:01:39 Z|57770.66782| 357.98047|  -3.07823| -0.440|  2|  3| 569.2| 438.3
 1607|17-Jan-2017 16:31:05 Z|57770.68825| 357.97040|  -3.08346| -0.440|  2|  3| 579.4| 436.7
 1608|17-Jan-2017 17:00:30 Z|57770.70869| 357.96033|  -3.08869| -0.440|  2|  3| 589.5| 435.1
 1609|17-Jan-2017 17:29:56 Z|57770.72912| 357.95026|  -3.09392| -0.440|  2|  3| 599.6| 433.5
 1610|17-Jan-2017 17:59:21 Z|57770.74955| 357.94019|  -3.09915| -0.440|  2|  3| 609.8| 431.9
 1611|17-Jan-2017 18:28:47 Z|57770.76999| 357.93012|  -3.10438| -0.440|  2|  3| 619.9| 430.2
 1612|17-Jan-2017 18:58:12 Z|57770.79042| 357.92005|  -3.10961| -0.440|  2|  3| 630.0| 428.6
 1613|17-Jan-2017 19:27:38 Z|57770.81085| 357.90998|  -3.11483| -0.440|  2|  3| 640.1| 427.0
 1614|17-Jan-2017 19:57:03 Z|57770.83129| 357.89991|  -3.12006| -0.440|  2|  3| 650.3| 425.4
 1615|17-Jan-2017 20:26:29 Z|57770.85172| 357.88984|  -3.12529| -0.440|  2|  3| 660.4| 423.8
 1616|17-Jan-2017 20:55:54 Z|57770.87215| 357.87976|  -3.13052| -0.440|  2|  3| 670.5| 422.1
 1617|17-Jan-2017 21:25:20 Z|57770.89259| 357.86968|  -3.13575| -0.439|  2|  3| 680.7| 420.5
 1618|17-Jan-2017 21:54:45 Z|57770.91302| 357.85959|  -3.14099| -0.438|  2|  3| 690.8| 418.9
 1619|17-Jan-2017 22:24:11 Z|57770.93345| 357.84950|  -3.14622| -0.438|  2|  3| 701.0| 417.3
 1620|17-Jan-2017 22:53:36 Z|57770.95389| 357.83942|  -3.15145| -0.437|  2|  3| 711.1| 415.6
 1621|17-Jan-2017 23:23:01 Z|57770.97432| 357.82933|  -3.15668| -0.436|  2|  3| 721.3| 414.0
 1622|17-Jan-2017 23:52:27 Z|57770.99476| 357.81924|  -3.16191| -0.435|  2|  3| 731.4| 412.4
 1623|18-Jan-2017 00:21:52 Z|57771.01519| 357.80915|  -3.16714| -0.434|  2|  3| 741.5| 410.8
 1624|18-Jan-2017 00:51:18 Z|57771.03562| 357.79906|  -3.17237| -0.433|  2|  3| 751.7| 409.1
 1625|18-Jan-2017 01:20:43 Z|57771.05606| 357.78898|  -3.17760| -0.433|  2|  3| 761.8| 407.5
 1626|18-Jan-2017 01:50:09 Z|57771.07649| 357.77889|  -3.18284| -0.432|  2|  3| 772.0| 405.9
 1627|18-Jan-2017 02:19:34 Z|57771.09692| 357.76880|  -3.18806| -0.431|  2|  3| 782.1| 404.2
 1628|18-Jan-2017 02:49:00 Z|57771.11736| 357.75871|  -3.19329| -0.430|  2|  3| 792.3| 402.6
 1629|18-Jan-2017 03:18:25 Z|57771.13779| 357.74861|  -3.19853| -0.430|  2|  3| 802.4| 401.0
 1630|18-Jan-2017 03:47:51 Z|57771.15822| 357.73850|  -3.20376| -0.430|  2|  3| 812.6| 399.3
 1631|18-Jan-2017 04:17:16 Z|57771.17866| 357.72840|  -3.20900| -0.430|  2|  3| 822.7| 397.7
 1632|18-Jan-2017 04:46:42 Z|57771.19909| 357.71829|  -3.21423| -0.430|  2|  3| 832.9| 396.1
 1633|18-Jan-2017 05:16:07 Z|57771.21953| 357.70819|  -3.21947| -0.430|  2|  3| 843.0| 394.4
 1634|18-Jan-2017 05:45:32 Z|57771.23996| 357.69808|  -3.22470| -0.430|  2|  3| 853.2| 392.8
 1635|18-Jan-2017 06:14:58 Z|57771.26039| 357.68798|  -3.22994| -0.430|  2|  3| 863.3| 391.2
 1636|18-Jan-2017 06:44:23 Z|57771.28083| 357.67787|  -3.23517| -0.430|  2|  3| 873.5| 389.5
 1637|18-Jan-2017 07:13:49 Z|57771.30126| 357.66776|  -3.24040| -0.430|  2|  3| 883.7| 387.9
 1638|18-Jan-2017 07:43:14 Z|57771.32169| 357.65766|  -3.24564| -0.430|  2|  3| 893.8| 386.3
 1639|18-Jan-2017 08:12:40 Z|57771.34213| 357.64755|  -3.25087| -0.430|  2|  3| 904.0| 384.6
 1640|18-Jan-2017 08:42:05 Z|57771.36256| 357.63744|  -3.25610| -0.430|  2|  3| 914.1| 383.0
 1641|18-Jan-2017 09:11:31 Z|57771.38299| 357.62733|  -3.26134| -0.430|  2|  3| 924.3| 381.4
 1642|18-Jan-2017 09:40:56 Z|57771.40343| 357.61721|  -3.26657| -0.429|  2|  3| 934.5| 379.7
 1643|18-Jan-2017 10:10:22 Z|57771.42386| 357.60708|  -3.27181| -0.428|  2|  3| 944.6| 378.1
 1644|18-Jan-2017 10:39:47 Z|57771.44430| 357.59696|  -3.27705| -0.427|  2|  3| 954.8| 376.4
 1645|18-Jan-2017 11:09:13 Z|57771.46473| 357.58684|  -3.28228| -0.426|  2|  3| 965.0| 374.8
 1646|18-Jan-2017 11:38:38 Z|57771.48516| 357.57672|  -3.28752| -0.425|  2|  3| 975.1| 373.2
 1647|18-Jan-2017 12:08:03 Z|57771.50560| 357.56659|  -3.29275| -0.425|  2|  3| 985.3| 371.5
 1648|18-Jan-2017 12:37:29 Z|57771.52603| 357.55647|  -3.29798| -0.424|  2|  3| 995.5| 369.9
 1649|18-Jan-2017 13:06:54 Z|57771.54646| 357.54634|  -3.30322| -0.423|  2|  3|1005.6| 368.2
 1650|18-Jan-2017 13:36:20 Z|57771.56690| 357.53622|  -3.30845| -0.422|  2|  3|1015.8| 366.6
 1651|18-Jan-2017 14:05:45 Z|57771.58733| 357.52609|  -3.31369| -0.421|  2|  3|1026.0| 364.9
 1652|18-Jan-2017 14:35:11 Z|57771.60776| 357.51597|  -3.31892| -0.421|  2|  3|1036.1| 363.3
 1653|18-Jan-2017 15:04:36 Z|57771.62820| 357.50584|  -3.32415| -0.420|  2|  3|1046.3| 361.7
 1654|18-Jan-2017 15:34:02 Z|57771.64863| 357.49570|  -3.32939| -0.419|  2|  3|1056.5| 360.0
 1655|18-Jan-2017 16:03:27 Z|57771.66906| 357.48556|  -3.33463| -0.418|  2|  3|1066.7| 358.4
 1656|18-Jan-2017 16:32:53 Z|57771.68950| 357.47542|  -3.33987| -0.417|  2|  2|1088.3| 356.6
 1657|18-Jan-2017 17:02:18 Z|57771.70993| 357.46528|  -3.34510| -0.416|  2|  2|1078.1| 355.0
 1658|18-Jan-2017 17:31:44 Z|57771.73037| 357.45514|  -3.35034| -0.416|  2|  2|1068.0| 353.3
 1659|18-Jan-2017 18:01:09 Z|57771.75080| 357.44500|  -3.35558| -0.415|  2|  2|1057.8| 351.7
 1660|18-Jan-2017 18:30:34 Z|57771.77123| 357.43486|  -3.36081| -0.414|  2|  2|1047.6| 350.0
 1661|18-Jan-2017 19:00:00 Z|57771.79167| 357.42472|  -3.36605| -0.413|  2|  2|1037.4| 348.4
 1662|18-Jan-2017 19:29:25 Z|57771.81210| 357.41458|  -3.37129| -0.412|  2|  2|1027.2| 346.7
 1663|18-Jan-2017 19:58:51 Z|57771.83253| 357.40444|  -3.37652| -0.412|  2|  2|1017.0| 345.1
 1664|18-Jan-2017 20:28:16 Z|57771.85297| 357.39430|  -3.38176| -0.411|  2|  2|1006.9| 343.4
 1665|18-Jan-2017 20:57:42 Z|57771.87340| 357.38415|  -3.38699| -0.410|  2|  2| 996.7| 341.8
 1666|18-Jan-2017 21:27:07 Z|57771.89383| 357.37400|  -3.39223| -0.410|  2|  2| 986.5| 340.1
 1667|18-Jan-2017 21:56:33 Z|57771.91427| 357.36384|  -3.39747| -0.410|  2|  2| 976.3| 338.4
 1668|18-Jan-2017 22:25:58 Z|57771.93470| 357.35369|  -3.40271| -0.410|  2|  2| 966.1| 336.8
 1669|18-Jan-2017 22:55:24 Z|57771.95514| 357.34353|  -3.40795| -0.410|  2|  2| 955.9| 335.1
 1670|18-Jan-2017 23:24:49 Z|57771.97557| 357.33337|  -3.41319| -0.410|  2|  2| 945.7| 333.5
 1671|18-Jan-2017 23:54:15 Z|57771.99600| 357.32322|  -3.41843| -0.410|  2|  2| 935.5| 331.8
 1672|19-Jan-2017 00:23:40 Z|57772.01644| 357.31306|  -3.42367| -0.410|  2|  2| 925.3| 330.2
 1673|19-Jan-2017 00:53:06 Z|57772.03687| 357.30290|  -3.42891| -0.410|  2|  2| 915.1| 328.5
 1674|19-Jan-2017 01:22:31 Z|57772.05730| 357.29274|  -3.43414| -0.410|  2|  2| 904.9| 326.8
 1675|19-Jan-2017 01:51:56 Z|57772.07774| 357.28258|  -3.43938| -0.410|  2|  2| 894.7| 325.2
 1676|19-Jan-2017 02:21:22 Z|57772.09817| 357.27243|  -3.44462| -0.410|  2|  2| 884.5| 323.5
 1677|19-Jan-2017 02:50:47 Z|57772.11860| 357.26227|  -3.44986| -0.410|  2|  2| 874.3| 321.9
 1678|19-Jan-2017 03:20:13 Z|57772.13904| 357.25210|  -3.45510| -0.409|  2|  2| 864.1| 320.2
 1679|19-Jan-2017 03:49:38 Z|57772.15947| 357.24192|  -3.46034| -0.408|  2|  2| 853.9| 318.5
 1680|19-Jan-2017 04:19:04 Z|57772.17990| 357.23175|  -3.46558| -0.408|  2|  2| 843.7| 316.9
 1681|19-Jan-2017 04:48:29 Z|57772.20034| 357.22157|  -3.47082| -0.407|  2|  2| 833.5| 315.2
 1682|19-Jan-2017 05:17:55 Z|57772.22077| 357.21140|  -3.47606| -0.406|  2|  2| 823.3| 313.5
 1683|19-Jan-2017 05:47:20 Z|57772.24121| 357.20123|  -3.48130| -0.405|  2|  2| 813.1| 311.9
 1684|19-Jan-2017 06:16:46 Z|57772.26164| 357.19105|  -3.48654| -0.404|  2|  2| 802.9| 310.2
 1685|19-Jan-2017 06:46:11 Z|57772.28207| 357.18087|  -3.49178| -0.404|  2|  2| 792.7| 308.5
 1686|19-Jan-2017 07:15:37 Z|57772.30251| 357.17070|  -3.49702| -0.403|  2|  2| 782.5| 306.9
 1687|19-Jan-2017 07:45:02 Z|57772.32294| 357.16052|  -3.50226| -0.402|  2|  2| 772.3| 305.2
 1688|19-Jan-2017 08:14:27 Z|57772.34337| 357.15035|  -3.50750| -0.401|  2|  2| 762.0| 303.5
 1689|19-Jan-2017 08:43:53 Z|57772.36381| 357.14017|  -3.51274| -0.400|  2|  2| 751.8| 301.9
 1690|19-Jan-2017 09:13:18 Z|57772.38424| 357.12998|  -3.51798| -0.400|  2|  2| 741.6| 300.2
 1691|19-Jan-2017 09:42:44 Z|57772.40467| 357.11979|  -3.52322| -0.400|  2|  2| 731.4| 298.5
 1692|19-Jan-2017 10:12:09 Z|57772.42511| 357.10960|  -3.52846| -0.400|  2|  2| 721.2| 296.8
 1693|19-Jan-2017 10:41:35 Z|57772.44554| 357.09941|  -3.53370| -0.400|  2|  2| 710.9| 295.2
 1694|19-Jan-2017 11:11:00 Z|57772.46598| 357.08922|  -3.53895| -0.400|  2|  2| 700.7| 293.5
 1695|19-Jan-2017 11:40:26 Z|57772.48641| 357.07903|  -3.54419| -0.400|  2|  2| 690.5| 291.8
 1696|19-Jan-2017 12:09:51 Z|57772.50684| 357.06884|  -3.54943| -0.400|  2|  2| 680.3| 290.1
 1697|19-Jan-2017 12:39:17 Z|57772.52728| 357.05865|  -3.55467| -0.400|  2|  2| 670.1| 288.5
 1698|19-Jan-2017 13:08:42 Z|57772.54771| 357.04845|  -3.55991| -0.400|  2|  2| 659.8| 286.8
 1699|19-Jan-2017 13:38:08 Z|57772.56814| 357.03826|  -3.56515| -0.400|  2|  2| 649.6| 285.1
 1700|19-Jan-2017 14:07:33 Z|57772.58858| 357.02807|  -3.57039| -0.400|  2|  2| 639.4| 283.5
 1701|19-Jan-2017 14:36:58 Z|57772.60901| 357.01787|  -3.57563| -0.400|  2|  2| 629.2| 281.8
 1702|19-Jan-2017 15:06:24 Z|57772.62944| 357.00767|  -3.58087| -0.400|  2|  2| 618.9| 280.1
 1703|19-Jan-2017 15:35:49 Z|57772.64988| 356.99747|  -3.58611| -0.399|  2|  2| 608.7| 278.4
 1704|19-Jan-2017 16:05:15 Z|57772.67031| 356.98726|  -3.59136| -0.398|  2|  2| 598.5| 276.7
 1705|19-Jan-2017 16:34:40 Z|57772.69074| 356.97705|  -3.59660| -0.397|  2|  2| 588.2| 275.1
 1706|19-Jan-2017 17:04:06 Z|57772.71118| 356.96684|  -3.60184| -0.396|  2|  2| 578.0| 273.4
 1707|19-Jan-2017 17:33:31 Z|57772.73161| 356.95663|  -3.60709| -0.396|  2|  2| 567.7| 271.7
 1708|19-Jan-2017 18:02:57 Z|57772.75205| 356.94642|  -3.61233| -0.395|  2|  2| 557.5| 270.0
 1709|19-Jan-2017 18:32:22 Z|57772.77248| 356.93621|  -3.61757| -0.394|  2|  2| 547.3| 268.3
 1710|19-Jan-2017 19:01:48 Z|57772.79291| 356.92600|  -3.62281| -0.393|  2|  2| 537.0| 266.7
 1711|19-Jan-2017 19:31:13 Z|57772.81335| 356.91579|  -3.62805| -0.392|  2|  2| 526.8| 265.0
 1712|19-Jan-2017 20:00:39 Z|57772.83378| 356.90558|  -3.63330| -0.392|  2|  2| 516.5| 263.3
 1713|19-Jan-2017 20:30:04 Z|57772.85421| 356.89537|  -3.63854| -0.391|  2|  2| 506.3| 261.6
 1714|19-Jan-2017 20:59:30 Z|57772.87465| 356.88515|  -3.64378| -0.390|  2|  2| 496.1| 259.9
 1715|19-Jan-2017 21:28:55 Z|57772.89508| 356.87493|  -3.64902| -0.390|  2|  2| 485.8| 258.2
 1716|19-Jan-2017 21:58:20 Z|57772.91551| 356.86470|  -3.65427| -0.390|  2|  2| 475.6| 256.6
 1717|19-Jan-2017 22:27:46 Z|57772.93595| 356.85448|  -3.65952| -0.390|  2|  2| 465.3| 254.9
 1718|19-Jan-2017 22:57:11 Z|57772.95638| 356.84425|  -3.66476| -0.390|  2|  2| 455.1| 253.2
 1719|19-Jan-2017 23:26:37 Z|57772.97682| 356.83403|  -3.67000| -0.390|  2|  2| 444.8| 251.5
 1720|19-Jan-2017 23:56:02 Z|57772.99725| 356.82380|  -3.67525| -0.390|  2|  2| 434.5| 249.8
 1721|20-Jan-2017 00:25:28 Z|57773.01768| 356.81358|  -3.68049| -0.390|  2|  2| 424.3| 248.1
 1722|20-Jan-2017 00:54:53 Z|57773.03812| 356.80335|  -3.68574| -0.390|  2|  2| 414.0| 246.4
 1723|20-Jan-2017 01:24:19 Z|57773.05855| 356.79312|  -3.69098| -0.390|  2|  2| 403.8| 244.7
 1724|20-Jan-2017 01:53:44 Z|57773.07898| 356.78290|  -3.69622| -0.390|  2|  2| 393.5| 243.0
 1725|20-Jan-2017 02:23:10 Z|57773.09942| 356.77267|  -3.70147| -0.390|  2|  2| 383.3| 241.4
 1726|20-Jan-2017 02:52:35 Z|57773.11985| 356.76244|  -3.70671| -0.390|  2|  2| 373.0| 239.7
 1727|20-Jan-2017 03:22:01 Z|57773.14028| 356.75220|  -3.71196| -0.389|  2|  2| 362.8| 238.0
 1728|20-Jan-2017 03:51:26 Z|57773.16072| 356.74196|  -3.71720| -0.388|  2|  2| 352.5| 236.3
 1729|20-Jan-2017 04:20:51 Z|57773.18115| 356.73172|  -3.72245| -0.388|  2|  2| 342.2| 234.6
 1730|20-Jan-2017 04:50:17 Z|57773.20158| 356.72148|  -3.72769| -0.387|  2|  2| 332.0| 232.9
 1731|20-Jan-2017 05:19:42 Z|57773.22202| 356.71123|  -3.73294| -0.386|  2|  2| 321.7| 231.2
 1732|20-Jan-2017 05:49:08 Z|57773.24245| 356.70099|  -3.73818| -0.385|  2|  2| 311.4| 229.5
 1733|20-Jan-2017 06:18:33 Z|57773.26289| 356.69075|  -3.74343| -0.384|  2|  2| 301.2| 227.8
 1734|20-Jan-2017 06:47:59 Z|57773.28332| 356.68051|  -3.74867| -0.384|  2|  2| 290.9| 226.1
 1735|20-Jan-2017 07:17:24 Z|57773.30375| 356.67026|  -3.75392| -0.383|  2|  2| 280.6| 224.4
 1736|20-Jan-2017 07:46:50 Z|57773.32419| 356.66002|  -3.75916| -0.382|  2|  2| 270.3| 222.7
 1737|20-Jan-2017 08:16:15 Z|57773.34462| 356.64977|  -3.76440| -0.381|  2|  2| 260.1| 221.0
 1738|20-Jan-2017 08:45:41 Z|57773.36505| 356.63953|  -3.76964| -0.380|  2|  2| 249.8| 219.3
 1739|20-Jan-2017 09:15:06 Z|57773.38549| 356.62927|  -3.77489| -0.379|  2|  2| 239.5| 217.6
 1740|20-Jan-2017 09:44:32 Z|57773.40592| 356.61902|  -3.78014| -0.379|  2|  2| 229.2| 215.9
 1741|20-Jan-2017 10:13:57 Z|57773.42635| 356.60876|  -3.78539| -0.378|  2|  2| 219.0| 214.2
 1742|20-Jan-2017 10:43:22 Z|57773.44679| 356.59850|  -3.79063| -0.377|  2|  2| 208.7| 212.5
 1743|20-Jan-2017 11:12:48 Z|57773.46722| 356.58824|  -3.79588| -0.376|  2|  2| 198.4| 210.8
 1744|20-Jan-2017 11:42:13 Z|57773.48766| 356.57798|  -3.80113| -0.375|  2|  2| 188.1| 209.1
 1745|20-Jan-2017 12:11:39 Z|57773.50809| 356.56772|  -3.80638| -0.375|  2|  2| 177.8| 207.4
 1746|20-Jan-2017 12:41:04 Z|57773.52852| 356.55746|  -3.81162| -0.374|  2|  2| 167.5| 205.7
 1747|20-Jan-2017 13:10:30 Z|57773.54896| 356.54720|  -3.81687| -0.373|  2|  2| 157.3| 204.0
 1748|20-Jan-2017 13:39:55 Z|57773.56939| 356.53694|  -3.82211| -0.372|  2|  2| 147.0| 202.3
 1749|20-Jan-2017 14:09:21 Z|57773.58982| 356.52668|  -3.82736| -0.371|  2|  2| 136.7| 200.6
 1750|20-Jan-2017 14:38:46 Z|57773.61026| 356.51641|  -3.83260| -0.370|  2|  2| 126.4| 198.9
 1751|20-Jan-2017 15:08:12 Z|57773.63069| 356.50615|  -3.83785| -0.370|  2|  2| 116.1| 197.2
 1752|20-Jan-2017 15:37:37 Z|57773.65112| 356.49587|  -3.84310| -0.370|  2|  2| 105.8| 195.5
 1753|20-Jan-2017 16:07:03 Z|57773.67156| 356.48560|  -3.84835| -0.370|  2|  2|  95.5| 193.8
 1754|20-Jan-2017 16:36:28 Z|57773.69199| 356.47532|  -3.85360| -0.370|  2|  2|  85.2| 192.1
 1755|20-Jan-2017 17:05:54 Z|57773.71242| 356.46504|  -3.85885| -0.370|  2|  2|  74.9| 190.4
 1756|20-Jan-2017 17:35:19 Z|57773.73286| 356.45477|  -3.86409| -0.370|  2|  2|  64.6| 188.7
 1757|20-Jan-2017 18:04:44 Z|57773.75329| 356.44449|  -3.86934| -0.370|  2|  2|  54.3| 186.9
 1758|20-Jan-2017 18:34:10 Z|57773.77373| 356.43421|  -3.87459| -0.370|  2|  2|  44.0| 185.2
 1759|20-Jan-2017 19:03:35 Z|57773.79416| 356.42394|  -3.87984| -0.370|  2|  2|  33.7| 183.5
 1760|20-Jan-2017 19:33:01 Z|57773.81459| 356.41366|  -3.88508| -0.370|  2|  2|  23.4| 181.8
 1761|20-Jan-2017 20:02:26 Z|57773.83503| 356.40338|  -3.89033| -0.370|  2|  2|  13.1| 180.1
 1762|20-Jan-2017 20:31:52 Z|57773.85546| 356.39310|  -3.89558| -0.370|  2|  2|   2.8| 178.4
 1763|20-Jan-2017 21:01:17 Z|57773.87589| 356.38282|  -3.90082| -0.370|  2|  2|  -7.5| 176.7
 1764|20-Jan-2017 21:30:43 Z|57773.89633| 356.37253|  -3.90607| -0.369|  2|  2| -17.8| 175.0
 1765|20-Jan-2017 22:00:08 Z|57773.91676| 356.36224|  -3.91132| -0.368|  2|  2| -28.1| 173.2
 1766|20-Jan-2017 22:29:34 Z|57773.93719| 356.35195|  -3.91657| -0.367|  2|  2| -38.4| 171.5
 1767|20-Jan-2017 22:58:59 Z|57773.95763| 356.34166|  -3.92182| -0.367|  2|  2| -48.8| 169.8
 1768|20-Jan-2017 23:28:25 Z|57773.97806| 356.33136|  -3.92707| -0.366|  2|  2| -59.1| 168.1
 1769|20-Jan-2017 23:57:50 Z|57773.99850| 356.32107|  -3.93232| -0.365|  2|  2| -69.4| 166.4
 1770|21-Jan-2017 00:27:15 Z|57774.01893| 356.31078|  -3.93757| -0.364|  2|  2| -79.7| 164.7
 1771|21-Jan-2017 00:56:41 Z|57774.03936| 356.30049|  -3.94282| -0.363|  2|  2| -90.0| 162.9
 1772|21-Jan-2017 01:26:06 Z|57774.05980| 356.29019|  -3.94806| -0.362|  2|  2|-100.3| 161.2
 1773|21-Jan-2017 01:55:32 Z|57774.08023| 356.27990|  -3.95331| -0.362|  2|  2|-110.7| 159.5
 1774|21-Jan-2017 02:24:57 Z|57774.10066| 356.26960|  -3.95856| -0.361|  2|  2|-121.0| 157.8
 1775|21-Jan-2017 02:54:23 Z|57774.12110| 356.25931|  -3.96381| -0.360|  2|  2|-131.3| 156.1
 1776|21-Jan-2017 03:23:48 Z|57774.14153| 356.24900|  -3.96906| -0.360|  2|  2|-141.6| 154.4
 1777|21-Jan-2017 03:53:14 Z|57774.16196| 356.23869|  -3.97431| -0.360|  2|  2|-152.0| 152.6
 1778|21-Jan-2017 04:22:39 Z|57774.18240| 356.22838|  -3.97956| -0.360|  2|  2|-162.3| 150.9
 1779|21-Jan-2017 04:52:05 Z|57774.20283| 356.21808|  -3.98481| -0.360|  2|  2|-172.6| 149.2
 1780|21-Jan-2017 05:21:30 Z|57774.22327| 356.20777|  -3.99006| -0.360|  2|  2|-183.0| 147.5
 1781|21-Jan-2017 05:50:56 Z|57774.24370| 356.19746|  -3.99531| -0.360|  2|  2|-193.3| 145.7
 1782|21-Jan-2017 06:20:21 Z|57774.26413| 356.18715|  -4.00056| -0.360|  2|  2|-203.6| 144.0
 1783|21-Jan-2017 06:49:46 Z|57774.28457| 356.17683|  -4.00581| -0.360|  7|  3|-209.8| 139.1
 1784|21-Jan-2017 07:19:12 Z|57774.30500| 356.16652|  -4.01106| -0.360|  7|  3|-199.4| 137.3
 1785|21-Jan-2017 07:48:37 Z|57774.32543| 356.15621|  -4.01631| -0.360|  7|  3|-189.1| 135.6
 1786|21-Jan-2017 08:18:03 Z|57774.34587| 356.14590|  -4.02156| -0.360|  7|  3|-178.8| 133.9
 1787|21-Jan-2017 08:47:28 Z|57774.36630| 356.13559|  -4.02680| -0.360|  7|  3|-168.5| 132.2
 1788|21-Jan-2017 09:16:54 Z|57774.38673| 356.12527|  -4.03206| -0.359|  7|  3|-158.1| 130.5
 1789|21-Jan-2017 09:46:19 Z|57774.40717| 356.11494|  -4.03731| -0.359|  7|  3|-147.8| 128.8
 1790|21-Jan-2017 10:15:45 Z|57774.42760| 356.10462|  -4.04256| -0.358|  7|  3|-137.4| 127.0
 1791|21-Jan-2017 10:45:10 Z|57774.44803| 356.09429|  -4.04781| -0.357|  7|  3|-127.1| 125.3
 1792|21-Jan-2017 11:14:36 Z|57774.46847| 356.08397|  -4.05306| -0.356|  7|  3|-116.8| 123.6
 1793|21-Jan-2017 11:44:01 Z|57774.48890| 356.07364|  -4.05832| -0.355|  7|  3|-106.4| 121.9
 1794|21-Jan-2017 12:13:27 Z|57774.50934| 356.06331|  -4.06357| -0.355|  7|  3| -96.1| 120.1
 1795|21-Jan-2017 12:42:52 Z|57774.52977| 356.05299|  -4.06882| -0.354|  7|  3| -85.8| 118.4
 1796|21-Jan-2017 13:12:18 Z|57774.55020| 356.04266|  -4.07407| -0.353|  7|  3| -75.4| 116.7
 1797|21-Jan-2017 13:41:43 Z|57774.57064| 356.03233|  -4.07932| -0.352|  7|  3| -65.1| 115.0
 1798|21-Jan-2017 14:11:08 Z|57774.59107| 356.02200|  -4.08457| -0.351|  7|  3| -54.7| 113.2
 1799|21-Jan-2017 14:40:34 Z|57774.61150| 356.01167|  -4.08982| -0.350|  7|  3| -44.4| 111.5
 1800|21-Jan-2017 15:09:59 Z|57774.63194| 356.00134|  -4.09507| -0.350|  7|  3| -34.1| 109.8
 1801|21-Jan-2017 15:39:25 Z|57774.65237| 355.99100|  -4.10032| -0.350|  7|  3| -23.7| 108.1
 1802|21-Jan-2017 16:08:50 Z|57774.67280| 355.98066|  -4.10557| -0.350|  7|  3| -13.4| 106.3
 1803|21-Jan-2017 16:38:16 Z|57774.69324| 355.97031|  -4.11082| -0.350|  7|  3|  -3.0| 104.6
 1804|21-Jan-2017 17:07:41 Z|57774.71367| 355.95997|  -4.11608| -0.350|  7|  3|   7.3| 102.9
 1805|21-Jan-2017 17:37:07 Z|57774.73411| 355.94963|  -4.12133| -0.350|  7|  3|  17.7| 101.2
 1806|21-Jan-2017 18:06:32 Z|57774.75454| 355.93928|  -4.12658| -0.350|  7|  3|  28.0|  99.4
 1807|21-Jan-2017 18:35:58 Z|57774.77497| 355.92894|  -4.13183| -0.350|  7|  3|  38.4|  97.7
 1808|21-Jan-2017 19:05:23 Z|57774.79541| 355.91859|  -4.13708| -0.350|  7|  3|  48.7|  96.0
 1809|21-Jan-2017 19:34:49 Z|57774.81584| 355.90825|  -4.14233| -0.350|  7|  3|  59.1|  94.2
 1810|21-Jan-2017 20:04:14 Z|57774.83627| 355.89791|  -4.14758| -0.350|  7|  3|  69.4|  92.5
 1811|21-Jan-2017 20:33:39 Z|57774.85671| 355.88756|  -4.15283| -0.350|  7|  3|  79.7|  90.8
 1812|21-Jan-2017 21:03:05 Z|57774.87714| 355.87721|  -4.15808| -0.350|  7|  3|  90.1|  89.0
 1813|21-Jan-2017 21:32:30 Z|57774.89757| 355.86685|  -4.16333| -0.349|  7|  3| 100.5|  87.3
 1814|21-Jan-2017 22:01:56 Z|57774.91801| 355.85649|  -4.16859| -0.348|  7|  3| 110.8|  85.6
 1815|21-Jan-2017 22:31:21 Z|57774.93844| 355.84614|  -4.17384| -0.347|  7|  3| 121.2|  83.8
 1816|21-Jan-2017 23:00:47 Z|57774.95887| 355.83578|  -4.17910| -0.347|  7|  3| 131.5|  82.1
 1817|21-Jan-2017 23:30:12 Z|57774.97931| 355.82542|  -4.18435| -0.346|  7|  3| 141.9|  80.4
 1818|21-Jan-2017 23:59:38 Z|57774.99974| 355.81506|  -4.18960| -0.345|  7|  3| 152.2|  78.6
 1819|22-Jan-2017 00:29:03 Z|57775.02018| 355.80470|  -4.19485| -0.344|  7|  3| 162.6|  76.9
 1820|22-Jan-2017 00:58:29 Z|57775.04061| 355.79434|  -4.20011| -0.343|  7|  3| 173.0|  75.2
 1821|22-Jan-2017 01:27:54 Z|57775.06104| 355.78398|  -4.20536| -0.342|  7|  3| 183.3|  73.4
 1822|22-Jan-2017 01:57:20 Z|57775.08148| 355.77361|  -4.21061| -0.342|  7|  3| 193.7|  71.7
 1823|22-Jan-2017 02:26:45 Z|57775.10191| 355.76325|  -4.21586| -0.341|  7|  3| 204.0|  69.9
 1824|22-Jan-2017 02:56:10 Z|57775.12234| 355.75289|  -4.22111| -0.340|  7|  3| 214.4|  68.2
 1825|22-Jan-2017 03:25:36 Z|57775.14278| 355.74252|  -4.22637| -0.340|  7|  3| 224.7|  66.5
 1826|22-Jan-2017 03:55:01 Z|57775.16321| 355.73214|  -4.23162| -0.340|  7|  3| 235.1|  64.7
