Mars direct image path in C12
This file created at 24-Jul-2017 14:14:21 by J. Van Cleve K2 Science Office
FFI mid-time 01-Feb-2017 10:11:33 Z MJD 57785.42469
FFI RA  352.94611 DEC   -3.33258 Mag  -0.120 m   8 o   2 r  378.7 c  501.4
Location of Mars in each Cadence for which Mars in within 2 degrees of FOV, mod  = -1 means not on silicon
Note Mars will cast straylight even if image is not on silicon 
RCI    |Calendar |MJD     |Ra       |Dec    |V-Mag |Mod   |Out   |Row  |Col
 2048|26-Jan-2017 16:47:14 Z|57779.69947| 349.92150|  -4.80137| -0.240| 13|  1| -64.2|   6.3
 2049|26-Jan-2017 17:16:40 Z|57779.71990| 349.93218|  -4.79617| -0.240| 13|  1| -62.4|  16.9
 2050|26-Jan-2017 17:46:05 Z|57779.74034| 349.94286|  -4.79096| -0.240| 13|  1| -60.5|  27.5
 2051|26-Jan-2017 18:15:31 Z|57779.76077| 349.95353|  -4.78576| -0.240| 13|  1| -58.6|  38.1
 2052|26-Jan-2017 18:44:56 Z|57779.78121| 349.96421|  -4.78056| -0.240| 13|  1| -56.8|  48.7
 2053|26-Jan-2017 19:14:22 Z|57779.80164| 349.97489|  -4.77536| -0.240| 13|  1| -54.9|  59.2
 2054|26-Jan-2017 19:43:47 Z|57779.82207| 349.98556|  -4.77016| -0.240| 13|  1| -53.1|  69.8
 2055|26-Jan-2017 20:13:12 Z|57779.84251| 349.99624|  -4.76496| -0.240| 13|  1| -51.2|  80.4
 2056|26-Jan-2017 20:42:38 Z|57779.86294| 350.00692|  -4.75976| -0.240| 13|  1| -49.3|  91.0
 2057|26-Jan-2017 21:12:03 Z|57779.88337| 350.01760|  -4.75456| -0.240| 13|  1| -47.5| 101.5
 2058|26-Jan-2017 21:41:29 Z|57779.90381| 350.02829|  -4.74935| -0.239| 13|  1| -45.6| 112.1
 2059|26-Jan-2017 22:10:54 Z|57779.92424| 350.03898|  -4.74415| -0.238| 13|  1| -43.7| 122.7
 2060|26-Jan-2017 22:40:20 Z|57779.94467| 350.04967|  -4.73894| -0.237| 13|  1| -41.9| 133.3
 2061|26-Jan-2017 23:09:45 Z|57779.96511| 350.06036|  -4.73374| -0.236| 13|  1| -40.0| 143.9
 2062|26-Jan-2017 23:39:11 Z|57779.98554| 350.07104|  -4.72853| -0.235| 13|  1| -38.1| 154.5
 2063|27-Jan-2017 00:08:36 Z|57780.00597| 350.08173|  -4.72333| -0.235| 13|  1| -36.2| 165.0
 2064|27-Jan-2017 00:38:02 Z|57780.02641| 350.09242|  -4.71812| -0.234| 13|  1| -34.4| 175.6
 2065|27-Jan-2017 01:07:27 Z|57780.04684| 350.10311|  -4.71292| -0.233| 13|  1| -32.5| 186.2
 2066|27-Jan-2017 01:36:53 Z|57780.06728| 350.11380|  -4.70771| -0.232| 13|  1| -30.6| 196.8
 2067|27-Jan-2017 02:06:18 Z|57780.08771| 350.12449|  -4.70251| -0.231| 13|  1| -28.8| 207.4
 2068|27-Jan-2017 02:35:44 Z|57780.10814| 350.13517|  -4.69730| -0.231| 13|  1| -26.9| 218.0
 2069|27-Jan-2017 03:05:09 Z|57780.12858| 350.14587|  -4.69210| -0.230| 13|  1| -25.0| 228.6
 2070|27-Jan-2017 03:34:34 Z|57780.14901| 350.15657|  -4.68689| -0.230| 13|  1| -23.2| 239.1
 2071|27-Jan-2017 04:04:00 Z|57780.16944| 350.16726|  -4.68168| -0.230| 13|  1| -21.3| 249.7
 2072|27-Jan-2017 04:33:25 Z|57780.18988| 350.17796|  -4.67647| -0.230| 13|  1| -19.4| 260.3
 2073|27-Jan-2017 05:02:51 Z|57780.21031| 350.18866|  -4.67126| -0.230| 13|  1| -17.5| 270.9
 2074|27-Jan-2017 05:32:16 Z|57780.23074| 350.19936|  -4.66605| -0.230| 13|  1| -15.7| 281.5
 2075|27-Jan-2017 06:01:42 Z|57780.25118| 350.21006|  -4.66084| -0.230| 13|  1| -13.8| 292.1
 2076|27-Jan-2017 06:31:07 Z|57780.27161| 350.22076|  -4.65564| -0.230| 13|  1| -11.9| 302.7
 2077|27-Jan-2017 07:00:33 Z|57780.29205| 350.23146|  -4.65043| -0.230| 13|  1| -10.0| 313.3
 2078|27-Jan-2017 07:29:58 Z|57780.31248| 350.24216|  -4.64522| -0.230| 13|  1|  -8.2| 323.9
 2079|27-Jan-2017 07:59:24 Z|57780.33291| 350.25286|  -4.64001| -0.230| 13|  1|  -6.3| 334.5
 2080|27-Jan-2017 08:28:49 Z|57780.35335| 350.26356|  -4.63480| -0.230| 13|  1|  -4.4| 345.1
 2081|27-Jan-2017 08:58:15 Z|57780.37378| 350.27426|  -4.62959| -0.230| 13|  1|  -2.6| 355.6
 2082|27-Jan-2017 09:27:40 Z|57780.39421| 350.28497|  -4.62438| -0.229| 13|  1|  -0.7| 366.2
 2083|27-Jan-2017 09:57:05 Z|57780.41465| 350.29568|  -4.61916| -0.228| 13|  1|   1.2| 376.8
 2084|27-Jan-2017 10:26:31 Z|57780.43508| 350.30639|  -4.61395| -0.227| 13|  1|   3.1| 387.4
 2085|27-Jan-2017 10:55:56 Z|57780.45551| 350.31709|  -4.60874| -0.227| 13|  1|   5.0| 398.0
 2086|27-Jan-2017 11:25:22 Z|57780.47595| 350.32780|  -4.60352| -0.226| 13|  1|   6.8| 408.6
 2087|27-Jan-2017 11:54:47 Z|57780.49638| 350.33851|  -4.59831| -0.225| 13|  1|   8.7| 419.2
 2088|27-Jan-2017 12:24:13 Z|57780.51681| 350.34922|  -4.59310| -0.224| 13|  1|  10.6| 429.8
 2089|27-Jan-2017 12:53:38 Z|57780.53725| 350.35993|  -4.58789| -0.223| 13|  1|  12.5| 440.4
 2090|27-Jan-2017 13:23:04 Z|57780.55768| 350.37064|  -4.58267| -0.223| 13|  1|  14.3| 451.0
 2091|27-Jan-2017 13:52:29 Z|57780.57812| 350.38135|  -4.57746| -0.222| 13|  1|  16.2| 461.6
 2092|27-Jan-2017 14:21:55 Z|57780.59855| 350.39206|  -4.57225| -0.221| 13|  1|  18.1| 472.2
 2093|27-Jan-2017 14:51:20 Z|57780.61898| 350.40277|  -4.56703| -0.220| 13|  1|  20.0| 482.8
 2094|27-Jan-2017 15:20:46 Z|57780.63942| 350.41349|  -4.56182| -0.220| 13|  1|  21.8| 493.4
 2095|27-Jan-2017 15:50:11 Z|57780.65985| 350.42421|  -4.55660| -0.220| 13|  1|  23.7| 504.0
 2096|27-Jan-2017 16:19:36 Z|57780.68028| 350.43493|  -4.55139| -0.220| 13|  1|  25.6| 514.6
 2097|27-Jan-2017 16:49:02 Z|57780.70072| 350.44565|  -4.54617| -0.220| 13|  1|  27.5| 525.2
 2098|27-Jan-2017 17:18:27 Z|57780.72115| 350.45637|  -4.54095| -0.220| 13|  1|  29.4| 535.8
 2099|27-Jan-2017 17:47:53 Z|57780.74158| 350.46709|  -4.53574| -0.220| 13|  1|  31.3| 546.5
 2100|27-Jan-2017 18:17:18 Z|57780.76202| 350.47781|  -4.53052| -0.220| 13|  1|  33.1| 557.1
 2101|27-Jan-2017 18:46:44 Z|57780.78245| 350.48853|  -4.52530| -0.220| 13|  1|  35.0| 567.7
 2102|27-Jan-2017 19:16:09 Z|57780.80289| 350.49925|  -4.52009| -0.220| 13|  1|  36.9| 578.3
 2103|27-Jan-2017 19:45:35 Z|57780.82332| 350.50997|  -4.51487| -0.220| 13|  1|  38.8| 588.9
 2104|27-Jan-2017 20:15:00 Z|57780.84375| 350.52069|  -4.50966| -0.220| 13|  1|  40.7| 599.5
 2105|27-Jan-2017 20:44:26 Z|57780.86419| 350.53141|  -4.50444| -0.220| 13|  1|  42.5| 610.1
 2106|27-Jan-2017 21:13:51 Z|57780.88462| 350.54214|  -4.49922| -0.219| 13|  1|  44.4| 620.7
 2107|27-Jan-2017 21:43:17 Z|57780.90505| 350.55287|  -4.49400| -0.219| 13|  1|  46.3| 631.3
 2108|27-Jan-2017 22:12:42 Z|57780.92549| 350.56360|  -4.48878| -0.218| 13|  1|  48.2| 641.9
 2109|27-Jan-2017 22:42:08 Z|57780.94592| 350.57433|  -4.48356| -0.217| 13|  1|  50.1| 652.5
 2110|27-Jan-2017 23:11:33 Z|57780.96635| 350.58506|  -4.47834| -0.216| 13|  1|  52.0| 663.1
 2111|27-Jan-2017 23:40:58 Z|57780.98679| 350.59580|  -4.47312| -0.215| 13|  1|  53.9| 673.8
 2112|28-Jan-2017 00:10:24 Z|57781.00722| 350.60653|  -4.46790| -0.215| 13|  1|  55.7| 684.4
 2113|28-Jan-2017 00:39:49 Z|57781.02765| 350.61726|  -4.46268| -0.214| 13|  1|  57.6| 695.0
 2114|28-Jan-2017 01:09:15 Z|57781.04809| 350.62799|  -4.45746| -0.213| 13|  1|  59.5| 705.6
 2115|28-Jan-2017 01:38:40 Z|57781.06852| 350.63872|  -4.45224| -0.212| 13|  1|  61.4| 716.2
 2116|28-Jan-2017 02:08:06 Z|57781.08896| 350.64945|  -4.44702| -0.211| 13|  1|  63.3| 726.8
 2117|28-Jan-2017 02:37:31 Z|57781.10939| 350.66018|  -4.44180| -0.211| 13|  1|  65.2| 737.4
 2118|28-Jan-2017 03:06:57 Z|57781.12982| 350.67092|  -4.43657| -0.210| 13|  1|  67.1| 748.1
 2119|28-Jan-2017 03:36:22 Z|57781.15026| 350.68166|  -4.43135| -0.209| 13|  1|  68.9| 758.7
 2120|28-Jan-2017 04:05:48 Z|57781.17069| 350.69240|  -4.42612| -0.208| 13|  1|  70.8| 769.3
 2121|28-Jan-2017 04:35:13 Z|57781.19112| 350.70314|  -4.42090| -0.207| 13|  1|  72.7| 779.9
 2122|28-Jan-2017 05:04:39 Z|57781.21156| 350.71388|  -4.41568| -0.206| 13|  1|  74.6| 790.5
 2123|28-Jan-2017 05:34:04 Z|57781.23199| 350.72462|  -4.41045| -0.206| 13|  1|  76.5| 801.2
 2124|28-Jan-2017 06:03:29 Z|57781.25242| 350.73537|  -4.40523| -0.205| 13|  1|  78.4| 811.8
 2125|28-Jan-2017 06:32:55 Z|57781.27286| 350.74611|  -4.40000| -0.204| 13|  1|  80.3| 822.4
 2126|28-Jan-2017 07:02:20 Z|57781.29329| 350.75685|  -4.39478| -0.203| 13|  1|  82.2| 833.0
 2127|28-Jan-2017 07:31:46 Z|57781.31373| 350.76759|  -4.38955| -0.202| 13|  1|  84.1| 843.7
 2128|28-Jan-2017 08:01:11 Z|57781.33416| 350.77833|  -4.38433| -0.202| 13|  1|  86.0| 854.3
 2129|28-Jan-2017 08:30:37 Z|57781.35459| 350.78907|  -4.37910| -0.201| 13|  1|  87.8| 864.9
 2130|28-Jan-2017 09:00:02 Z|57781.37503| 350.79982|  -4.37388| -0.200| 13|  1|  89.7| 875.5
 2131|28-Jan-2017 09:29:28 Z|57781.39546| 350.81057|  -4.36865| -0.200| 13|  1|  91.6| 886.2
 2132|28-Jan-2017 09:58:53 Z|57781.41589| 350.82132|  -4.36342| -0.200| 13|  1|  93.5| 896.8
 2133|28-Jan-2017 10:28:19 Z|57781.43633| 350.83207|  -4.35820| -0.200| 13|  1|  95.4| 907.4
 2134|28-Jan-2017 10:57:44 Z|57781.45676| 350.84282|  -4.35297| -0.200| 13|  1|  97.3| 918.0
 2135|28-Jan-2017 11:27:10 Z|57781.47719| 350.85358|  -4.34774| -0.200| 13|  1|  99.2| 928.7
 2136|28-Jan-2017 11:56:35 Z|57781.49763| 350.86433|  -4.34251| -0.200| 13|  1| 101.1| 939.3
 2137|28-Jan-2017 12:26:00 Z|57781.51806| 350.87508|  -4.33729| -0.200| 13|  1| 103.0| 949.9
 2138|28-Jan-2017 12:55:26 Z|57781.53849| 350.88583|  -4.33206| -0.200| 13|  1| 104.9| 960.6
 2139|28-Jan-2017 13:24:51 Z|57781.55893| 350.89659|  -4.32683| -0.200| 13|  1| 106.8| 971.2
 2140|28-Jan-2017 13:54:17 Z|57781.57936| 350.90734|  -4.32160| -0.200| 13|  1| 108.7| 981.8
 2141|28-Jan-2017 14:23:42 Z|57781.59980| 350.91809|  -4.31637| -0.200| 13|  1| 110.6| 992.5
 2142|28-Jan-2017 14:53:08 Z|57781.62023| 350.92884|  -4.31115| -0.200| 13|  1| 112.5|1003.1
 2143|28-Jan-2017 15:22:33 Z|57781.64066| 350.93960|  -4.30592| -0.199| 13|  1| 114.4|1013.7
 2144|28-Jan-2017 15:51:59 Z|57781.66110| 350.95037|  -4.30069| -0.198| 13|  1| 116.3|1024.4
 2145|28-Jan-2017 16:21:24 Z|57781.68153| 350.96113|  -4.29545| -0.198| 13|  1| 118.2|1035.0
 2146|28-Jan-2017 16:50:50 Z|57781.70196| 350.97189|  -4.29022| -0.197| 13|  1| 120.1|1045.7
 2147|28-Jan-2017 17:20:15 Z|57781.72240| 350.98265|  -4.28499| -0.196| 13|  1| 122.0|1056.3
 2148|28-Jan-2017 17:49:41 Z|57781.74283| 350.99342|  -4.27976| -0.195| 13|  1| 123.9|1066.9
 2149|28-Jan-2017 18:19:06 Z|57781.76326| 351.00418|  -4.27453| -0.194| 13|  1| 125.8|1077.6
 2150|28-Jan-2017 18:48:32 Z|57781.78370| 351.01494|  -4.26930| -0.194| 13|  1| 127.7|1088.2
 2151|28-Jan-2017 19:17:57 Z|57781.80413| 351.02571|  -4.26407| -0.193| 13|  1| 129.6|1098.8
 2152|28-Jan-2017 19:47:22 Z|57781.82457| 351.03647|  -4.25884| -0.192| 13|  1| 131.5|1109.5
 2153|28-Jan-2017 20:16:48 Z|57781.84500| 351.04723|  -4.25361| -0.191| 13|  2| 133.4|1102.9
 2154|28-Jan-2017 20:46:13 Z|57781.86543| 351.05799|  -4.24838| -0.190| 13|  2| 135.3|1092.2
 2155|28-Jan-2017 21:15:39 Z|57781.88587| 351.06876|  -4.24314| -0.190| 13|  2| 137.2|1081.6
 2156|28-Jan-2017 21:45:04 Z|57781.90630| 351.07954|  -4.23791| -0.190| 13|  2| 139.1|1070.9
 2157|28-Jan-2017 22:14:30 Z|57781.92673| 351.09031|  -4.23267| -0.190| 13|  2| 141.0|1060.3
 2158|28-Jan-2017 22:43:55 Z|57781.94717| 351.10108|  -4.22744| -0.190| 13|  2| 142.9|1049.6
 2159|28-Jan-2017 23:13:21 Z|57781.96760| 351.11186|  -4.22220| -0.190| 13|  2| 144.8|1039.0
 2160|28-Jan-2017 23:42:46 Z|57781.98803| 351.12263|  -4.21697| -0.190| 13|  2| 146.7|1028.3
 2161|29-Jan-2017 00:12:12 Z|57782.00847| 351.13340|  -4.21173| -0.190| 13|  2| 148.6|1017.7
 2162|29-Jan-2017 00:41:37 Z|57782.02890| 351.14418|  -4.20650| -0.190| 13|  2| 150.5|1007.0
 2163|29-Jan-2017 01:11:03 Z|57782.04933| 351.15495|  -4.20126| -0.190| 13|  2| 152.4| 996.4
 2164|29-Jan-2017 01:40:28 Z|57782.06977| 351.16573|  -4.19603| -0.190| 13|  2| 154.3| 985.7
 2165|29-Jan-2017 02:09:53 Z|57782.09020| 351.17650|  -4.19079| -0.190| 13|  2| 156.2| 975.1
 2166|29-Jan-2017 02:39:19 Z|57782.11064| 351.18727|  -4.18556| -0.190| 13|  2| 158.1| 964.4
 2167|29-Jan-2017 03:08:44 Z|57782.13107| 351.19805|  -4.18032| -0.190| 13|  2| 160.0| 953.8
 2168|29-Jan-2017 03:38:10 Z|57782.15150| 351.20883|  -4.17508| -0.189| 13|  2| 161.9| 943.1
 2169|29-Jan-2017 04:07:35 Z|57782.17194| 351.21962|  -4.16984| -0.188| 13|  2| 163.8| 932.5
 2170|29-Jan-2017 04:37:01 Z|57782.19237| 351.23040|  -4.16460| -0.187| 13|  2| 165.7| 921.8
 2171|29-Jan-2017 05:06:26 Z|57782.21280| 351.24118|  -4.15937| -0.186| 13|  2| 167.6| 911.1
 2172|29-Jan-2017 05:35:52 Z|57782.23324| 351.25197|  -4.15413| -0.186| 13|  2| 169.5| 900.5
 2173|29-Jan-2017 06:05:17 Z|57782.25367| 351.26275|  -4.14889| -0.185| 13|  2| 171.5| 889.8
 2174|29-Jan-2017 06:34:43 Z|57782.27410| 351.27353|  -4.14365| -0.184| 13|  2| 173.4| 879.2
 2175|29-Jan-2017 07:04:08 Z|57782.29454| 351.28432|  -4.13841| -0.183| 13|  2| 175.3| 868.5
 2176|29-Jan-2017 07:33:34 Z|57782.31497| 351.29510|  -4.13317| -0.182| 13|  2| 177.2| 857.9
 2177|29-Jan-2017 08:02:59 Z|57782.33541| 351.30588|  -4.12794| -0.181| 13|  2| 179.1| 847.2
 2178|29-Jan-2017 08:32:24 Z|57782.35584| 351.31667|  -4.12270| -0.181| 13|  2| 181.0| 836.5
 2179|29-Jan-2017 09:01:50 Z|57782.37627| 351.32745|  -4.11746| -0.180| 13|  2| 182.9| 825.9
 2180|29-Jan-2017 09:31:15 Z|57782.39671| 351.33824|  -4.11222| -0.180| 13|  2| 184.8| 815.2
 2181|29-Jan-2017 10:00:41 Z|57782.41714| 351.34904|  -4.10697| -0.180| 13|  2| 186.7| 804.5
 2182|29-Jan-2017 10:30:06 Z|57782.43757| 351.35983|  -4.10173| -0.180| 13|  2| 188.6| 793.9
 2183|29-Jan-2017 10:59:32 Z|57782.45801| 351.37063|  -4.09649| -0.180| 13|  2| 190.6| 783.2
 2184|29-Jan-2017 11:28:57 Z|57782.47844| 351.38142|  -4.09125| -0.180| 13|  2| 192.5| 772.5
 2185|29-Jan-2017 11:58:23 Z|57782.49887| 351.39221|  -4.08600| -0.180| 13|  2| 194.4| 761.9
 2186|29-Jan-2017 12:27:48 Z|57782.51931| 351.40301|  -4.08076| -0.180| 13|  2| 196.3| 751.2
 2187|29-Jan-2017 12:57:14 Z|57782.53974| 351.41380|  -4.07552| -0.180| 13|  2| 198.2| 740.5
 2188|29-Jan-2017 13:26:39 Z|57782.56018| 351.42460|  -4.07028| -0.180| 13|  2| 200.1| 729.8
 2189|29-Jan-2017 13:56:05 Z|57782.58061| 351.43539|  -4.06503| -0.180| 13|  2| 202.0| 719.2
 2190|29-Jan-2017 14:25:30 Z|57782.60104| 351.44618|  -4.05979| -0.180| 13|  2| 203.9| 708.5
 2191|29-Jan-2017 14:54:56 Z|57782.62148| 351.45698|  -4.05455| -0.180| 13|  2| 205.9| 697.8
 2192|29-Jan-2017 15:24:21 Z|57782.64191| 351.46778|  -4.04930| -0.179| 13|  2| 207.8| 687.2
 2193|29-Jan-2017 15:53:46 Z|57782.66234| 351.47858|  -4.04406| -0.178| 13|  2| 209.7| 676.5
 2194|29-Jan-2017 16:23:12 Z|57782.68278| 351.48939|  -4.03881| -0.178| 13|  2| 211.6| 665.8
 2195|29-Jan-2017 16:52:37 Z|57782.70321| 351.50019|  -4.03357| -0.177| 13|  2| 213.5| 655.1
 2196|29-Jan-2017 17:22:03 Z|57782.72364| 351.51100|  -4.02832| -0.176| 13|  2| 215.4| 644.4
 2197|29-Jan-2017 17:51:28 Z|57782.74408| 351.52180|  -4.02307| -0.175| 13|  2| 217.3| 633.8
 2198|29-Jan-2017 18:20:54 Z|57782.76451| 351.53260|  -4.01783| -0.174| 13|  2| 219.3| 623.1
 2199|29-Jan-2017 18:50:19 Z|57782.78494| 351.54341|  -4.01258| -0.173| 13|  2| 221.2| 612.4
 2200|29-Jan-2017 19:19:45 Z|57782.80538| 351.55421|  -4.00734| -0.173| 13|  2| 223.1| 601.7
 2201|29-Jan-2017 19:49:10 Z|57782.82581| 351.56501|  -4.00209| -0.172| 13|  2| 225.0| 591.0
 2202|29-Jan-2017 20:18:36 Z|57782.84625| 351.57582|  -3.99685| -0.171| 13|  2| 226.9| 580.4
 2203|29-Jan-2017 20:48:01 Z|57782.86668| 351.58662|  -3.99160| -0.170| 13|  2| 228.9| 569.7
 2204|29-Jan-2017 21:17:27 Z|57782.88711| 351.59743|  -3.98635| -0.170| 13|  2| 230.8| 559.0
 2205|29-Jan-2017 21:46:52 Z|57782.90755| 351.60825|  -3.98110| -0.170| 13|  2| 232.7| 548.3
 2206|29-Jan-2017 22:16:17 Z|57782.92798| 351.61906|  -3.97585| -0.170| 13|  2| 234.6| 537.6
 2207|29-Jan-2017 22:45:43 Z|57782.94841| 351.62987|  -3.97060| -0.170| 13|  2| 236.5| 526.9
 2208|29-Jan-2017 23:15:08 Z|57782.96885| 351.64069|  -3.96536| -0.170| 13|  2| 238.5| 516.2
 2209|29-Jan-2017 23:44:34 Z|57782.98928| 351.65150|  -3.96011| -0.170| 13|  2| 240.4| 505.5
 2210|30-Jan-2017 00:13:59 Z|57783.00971| 351.66232|  -3.95486| -0.170| 13|  2| 242.3| 494.8
 2211|30-Jan-2017 00:43:25 Z|57783.03015| 351.67313|  -3.94961| -0.170| 13|  2| 244.2| 484.1
 2212|30-Jan-2017 01:12:50 Z|57783.05058| 351.68395|  -3.94436| -0.170| 13|  2| 246.1| 473.5
 2213|30-Jan-2017 01:42:16 Z|57783.07102| 351.69476|  -3.93911| -0.170| 13|  2| 248.1| 462.8
 2214|30-Jan-2017 02:11:41 Z|57783.09145| 351.70557|  -3.93386| -0.170| 13|  2| 250.0| 452.1
 2215|30-Jan-2017 02:41:07 Z|57783.11188| 351.71639|  -3.92861| -0.170| 13|  2| 251.9| 441.4
 2216|30-Jan-2017 03:10:32 Z|57783.13232| 351.72721|  -3.92336| -0.170| 13|  2| 253.8| 430.7
 2217|30-Jan-2017 03:39:58 Z|57783.15275| 351.73803|  -3.91811| -0.169| 13|  2| 255.8| 420.0
 2218|30-Jan-2017 04:09:23 Z|57783.17318| 351.74886|  -3.91286| -0.168| 13|  2| 257.7| 409.3
 2219|30-Jan-2017 04:38:48 Z|57783.19362| 351.75968|  -3.90761| -0.167| 13|  2| 259.6| 398.6
 2220|30-Jan-2017 05:08:14 Z|57783.21405| 351.77050|  -3.90235| -0.166| 13|  2| 261.5| 387.9
 2221|30-Jan-2017 05:37:39 Z|57783.23448| 351.78133|  -3.89710| -0.165| 13|  2| 263.5| 377.2
 2222|30-Jan-2017 06:07:05 Z|57783.25492| 351.79215|  -3.89185| -0.165| 13|  2| 265.4| 366.5
 2223|30-Jan-2017 06:36:30 Z|57783.27535| 351.80298|  -3.88660| -0.164| 13|  2| 267.3| 355.8
 2224|30-Jan-2017 07:05:56 Z|57783.29578| 351.81380|  -3.88134| -0.163| 13|  2| 269.2| 345.1
 2225|30-Jan-2017 07:35:21 Z|57783.31622| 351.82463|  -3.87609| -0.162| 13|  2| 271.2| 334.4
 2226|30-Jan-2017 08:04:47 Z|57783.33665| 351.83545|  -3.87084| -0.161| 13|  2| 273.1| 323.7
 2227|30-Jan-2017 08:34:12 Z|57783.35709| 351.84627|  -3.86559| -0.161| 13|  2| 275.0| 312.9
 2228|30-Jan-2017 09:03:38 Z|57783.37752| 351.85710|  -3.86033| -0.160| 13|  2| 277.0| 302.2
 2229|30-Jan-2017 09:33:03 Z|57783.39795| 351.86793|  -3.85508| -0.160| 13|  2| 278.9| 291.5
 2230|30-Jan-2017 10:02:29 Z|57783.41839| 351.87877|  -3.84982| -0.160| 13|  2| 280.8| 280.8
 2231|30-Jan-2017 10:31:54 Z|57783.43882| 351.88960|  -3.84457| -0.160| 13|  2| 282.7| 270.1
 2232|30-Jan-2017 11:01:20 Z|57783.45925| 351.90044|  -3.83931| -0.160| 13|  2| 284.7| 259.4
 2233|30-Jan-2017 11:30:45 Z|57783.47969| 351.91127|  -3.83405| -0.160| 13|  2| 286.6| 248.7
 2234|30-Jan-2017 12:00:10 Z|57783.50012| 351.92210|  -3.82880| -0.160| 13|  2| 288.5| 238.0
 2235|30-Jan-2017 12:29:36 Z|57783.52055| 351.93294|  -3.82354| -0.160| 13|  2| 290.5| 227.2
 2236|30-Jan-2017 12:59:01 Z|57783.54099| 351.94377|  -3.81828| -0.160| 13|  2| 292.4| 216.5
 2237|30-Jan-2017 13:28:27 Z|57783.56142| 351.95461|  -3.81303| -0.160| 13|  2| 294.3| 205.8
 2238|30-Jan-2017 13:57:52 Z|57783.58186| 351.96544|  -3.80777| -0.160| 13|  2| 296.3| 195.1
 2239|30-Jan-2017 14:27:18 Z|57783.60229| 351.97627|  -3.80251| -0.160| 13|  2| 298.2| 184.4
 2240|30-Jan-2017 14:56:43 Z|57783.62272| 351.98711|  -3.79726| -0.160| 13|  2| 300.1| 173.7
 2241|30-Jan-2017 15:26:09 Z|57783.64316| 351.99795|  -3.79200| -0.159| 13|  2| 302.1| 162.9
 2242|30-Jan-2017 15:55:34 Z|57783.66359| 352.00879|  -3.78674| -0.158| 13|  2| 304.0| 152.2
 2243|30-Jan-2017 16:25:00 Z|57783.68402| 352.01964|  -3.78148| -0.158| 13|  2| 305.9| 141.5
 2244|30-Jan-2017 16:54:25 Z|57783.70446| 352.03048|  -3.77622| -0.157| 13|  2| 307.9| 130.8
 2245|30-Jan-2017 17:23:51 Z|57783.72489| 352.04133|  -3.77096| -0.156| 13|  2| 309.8| 120.0
 2246|30-Jan-2017 17:53:16 Z|57783.74532| 352.05217|  -3.76571| -0.155| 13|  2| 311.7| 109.3
 2247|30-Jan-2017 18:22:41 Z|57783.76576| 352.06301|  -3.76045| -0.154| 13|  2| 313.7|  98.6
 2248|30-Jan-2017 18:52:07 Z|57783.78619| 352.07386|  -3.75519| -0.153| 13|  2| 315.6|  87.9
 2249|30-Jan-2017 19:21:32 Z|57783.80662| 352.08470|  -3.74993| -0.153| 13|  2| 317.5|  77.1
 2250|30-Jan-2017 19:50:58 Z|57783.82706| 352.09554|  -3.74467| -0.152| 13|  2| 319.5|  66.4
 2251|30-Jan-2017 20:20:23 Z|57783.84749| 352.10639|  -3.73941| -0.151| 13|  2| 321.4|  55.7
 2252|30-Jan-2017 20:49:49 Z|57783.86793| 352.11723|  -3.73415| -0.150| 13|  2| 323.4|  44.9
 2253|30-Jan-2017 21:19:14 Z|57783.88836| 352.12808|  -3.72889| -0.150| 13|  2| 325.3|  34.2
 2254|30-Jan-2017 21:48:40 Z|57783.90879| 352.13894|  -3.72363| -0.150| 13|  2| 327.2|  23.5
 2255|30-Jan-2017 22:18:05 Z|57783.92923| 352.14979|  -3.71836| -0.150| 13|  2| 329.2|  12.7
 2256|30-Jan-2017 22:47:31 Z|57783.94966| 352.16065|  -3.71310| -0.150| 13|  2| 331.1|   2.0
 2257|30-Jan-2017 23:16:56 Z|57783.97009| 352.17150|  -3.70784| -0.150| 13|  2| 333.1|  -8.8
 2258|30-Jan-2017 23:46:22 Z|57783.99053| 352.18236|  -3.70258| -0.150| 13|  2| 335.0| -19.5
 2259|31-Jan-2017 00:15:47 Z|57784.01096| 352.19321|  -3.69731| -0.150| 13|  2| 336.9| -30.2
 2260|31-Jan-2017 00:45:12 Z|57784.03139| 352.20406|  -3.69205| -0.150| 13|  2| 338.9| -41.0
 2261|31-Jan-2017 01:14:38 Z|57784.05183| 352.21492|  -3.68679| -0.150| 13|  2| 340.8| -51.7
 2262|31-Jan-2017 01:44:03 Z|57784.07226| 352.22577|  -3.68152| -0.150| 13|  2| 342.8| -62.5
 2263|31-Jan-2017 02:13:29 Z|57784.09270| 352.23663|  -3.67626| -0.150| 13|  2| 344.7| -73.2
 2264|31-Jan-2017 02:42:54 Z|57784.11313| 352.24748|  -3.67100| -0.150| 13|  2| 346.6| -83.9
 2265|31-Jan-2017 03:12:20 Z|57784.13356| 352.25834|  -3.66573| -0.150| 13|  2| 348.6| -94.7
 2266|31-Jan-2017 03:41:45 Z|57784.15400| 352.26921|  -3.66047| -0.149| 13|  2| 350.5|-105.4
 2267|31-Jan-2017 04:11:11 Z|57784.17443| 352.28007|  -3.65520| -0.148| 13|  2| 352.5|-116.2
 2268|31-Jan-2017 04:40:36 Z|57784.19486| 352.29093|  -3.64994| -0.147| 13|  2| 354.4|-126.9
